level_code,hanzi_type,hanzi_type_name,character
HSK5,1,认读,圆
HSK5,1,认读,均
HSK5,1,认读,型
HSK5,1,认读,域
HSK5,1,认读,培
HSK5,1,认读,堆
HSK5,1,认读,墙
HSK5,1,认读,夕
HSK5,1,认读,奈
HSK5,1,认读,妇
HSK5,1,认读,姥
HSK5,1,认读,姿
HSK5,1,认读,威
HSK5,1,认读,娱
HSK5,1,认读,婆
HSK5,1,认读,媒
HSK5,1,认读,守
HSK5,1,认读,宝
HSK5,1,认读,宠
HSK5,1,认读,宣
HSK5,1,认读,宽
HSK5,1,认读,宿
HSK5,1,认读,寓
HSK5,1,认读,寻
HSK5,1,认读,尺
HSK5,1,认读,尾
HSK5,1,认读,局
HSK5,1,认读,届
HSK5,1,认读,屏
HSK5,1,认读,属
HSK5,1,认读,巨
HSK5,1,认读,币
HSK5,1,认读,布
HSK5,1,认读,席
HSK5,1,认读,幕
HSK5,1,认读,幼
HSK5,1,认读,库
HSK5,1,认读,府
HSK5,1,认读,延
HSK5,1,认读,弯
HSK5,1,认读,弱
HSK5,1,认读,录
HSK5,1,认读,形
HSK5,1,认读,彻
HSK5,1,认读,彼
HSK5,1,认读,征
HSK5,1,认读,忍
HSK5,1,认读,念
HSK5,1,认读,怨
HSK5,1,认读,恋
HSK5,1,认读,恢
HSK5,1,认读,恭
HSK5,1,认读,悄
HSK5,1,认读,悠
HSK5,1,认读,惠
HSK5,1,认读,慎
HSK5,1,认读,慧
HSK5,1,认读,慰
HSK5,1,认读,憾
HSK5,1,认读,战
HSK5,1,认读,扇
HSK5,1,认读,扣
HSK5,1,认读,执
HSK5,1,认读,扩
HSK5,1,认读,扮
HSK5,1,认读,扶
HSK5,1,认读,承
HSK5,1,认读,抓
HSK5,1,认读,投
HSK5,1,认读,抢
HSK5,1,认读,押
HSK5,1,认读,抽
HSK5,1,认读,拆
HSK5,1,认读,拖
HSK5,1,认读,拥
HSK5,1,认读,拨
HSK5,1,认读,括
HSK5,1,认读,拼
HSK5,1,认读,挑
HSK5,1,认读,挡
HSK5,1,认读,挣
HSK5,1,认读,挤
HSK5,1,认读,挥
HSK5,1,认读,捐
HSK5,1,认读,损
HSK5,1,认读,捡
HSK5,1,认读,掌
HSK5,1,认读,控
HSK5,1,认读,措
HSK5,1,认读,描
HSK5,1,认读,插
HSK5,1,认读,握
HSK5,1,认读,搜
HSK5,1,认读,搞
HSK5,1,认读,摇
HSK5,1,认读,摔
HSK5,1,认读,摘
HSK5,1,认读,摸
HSK5,1,认读,撞
HSK5,1,认读,擅
HSK5,1,认读,政
HSK5,1,认读,敌
HSK5,1,认读,敏
HSK5,1,认读,救
HSK5,1,认读,敬
HSK5,1,认读,斗
HSK5,1,认读,斜
HSK5,1,认读,施
HSK5,1,认读,旦
HSK5,1,认读,昆
HSK5,1,认读,映
HSK5,1,认读,显
HSK5,1,认读,晒
HSK5,1,认读,智
HSK5,1,认读,暗
HSK5,1,认读,暴
HSK5,1,认读,曲
HSK5,1,认读,曾
HSK5,1,认读,替
HSK5,1,认读,朝
HSK5,1,认读,木
HSK5,1,认读,未
HSK5,1,认读,权
HSK5,1,认读,构
HSK5,1,认读,析
HSK5,1,认读,架
HSK5,1,认读,某
HSK5,1,认读,柜
HSK5,1,认读,桃
HSK5,1,认读,档
HSK5,1,认读,梨
HSK5,1,认读,模
HSK5,1,认读,橘
HSK5,1,认读,橙
HSK5,1,认读,橡
HSK5,1,认读,欠
HSK5,1,认读,欣
HSK5,1,认读,欧
HSK5,1,认读,款
HSK5,1,认读,武
HSK5,1,认读,殊
HSK5,1,认读,汇
HSK5,1,认读,池
HSK5,1,认读,沉
HSK5,1,认读,沟
HSK5,1,认读,治
HSK5,1,认读,沿
HSK5,1,认读,泛
HSK5,1,认读,泪
HSK5,1,认读,洒
HSK5,1,认读,洞
HSK5,1,认读,派
HSK5,1,认读,浅
HSK5,1,认读,浆
HSK5,1,认读,浇
HSK5,1,认读,测
HSK5,1,认读,浏
HSK5,1,认读,浓
HSK5,1,认读,润
HSK5,1,认读,涨
HSK5,1,认读,淡
HSK5,1,认读,渐
HSK5,1,认读,湖
HSK5,1,认读,湿
HSK5,1,认读,源
HSK5,1,认读,滑
HSK5,1,认读,滚
HSK5,1,认读,漏
HSK5,1,认读,漠
HSK5,1,认读,灰
HSK5,1,认读,灵
HSK5,1,认读,炒
HSK5,1,认读,炸
HSK5,1,认读,烈
HSK5,1,认读,煮
HSK5,1,认读,熬
HSK5,1,认读,燃
HSK5,1,认读,版
HSK5,1,认读,状
HSK5,1,认读,犹
HSK5,1,认读,狂
HSK5,1,认读,独
HSK5,1,认读,猪
HSK5,1,认读,献
HSK5,1,认读,猴
HSK5,1,认读,率
HSK5,1,认读,玉
HSK5,1,认读,玫
HSK5,1,认读,玻
HSK5,1,认读,珍
HSK5,1,认读,瑰
HSK5,1,认读,璃
HSK5,1,认读,甲
HSK5,1,认读,番
HSK5,1,认读,疗
HSK5,1,认读,疯
HSK5,1,认读,疾
HSK5,1,认读,盆
HSK5,1,认读,益
HSK5,1,认读,盖
HSK5,1,认读,盾
HSK5,1,认读,眠
HSK5,1,认读,矛
HSK5,1,认读,石
HSK5,1,认读,硬
HSK5,1,认读,碌
HSK5,1,认读,碎
HSK5,1,认读,碰
HSK5,1,认读,神
HSK5,1,认读,祸
HSK5,1,认读,私
HSK5,1,认读,秘
HSK5,1,认读,称
HSK5,1,认读,移
HSK5,1,认读,税
HSK5,1,认读,稳
HSK5,1,认读,穷
HSK5,1,认读,窄
HSK5,1,认读,立
HSK5,1,认读,竹
HSK5,1,认读,筑
HSK5,1,认读,类
HSK5,1,认读,粮
HSK5,1,认读,糊
HSK5,1,认读,糟
HSK5,1,认读,素
HSK5,1,认读,索
HSK5,1,认读,紫
HSK5,1,认读,繁
HSK5,1,认读,纷
HSK5,1,认读,织
HSK5,1,认读,绕
HSK5,1,认读,络
HSK5,1,认读,统
HSK5,1,认读,绪
HSK5,1,认读,维
HSK5,1,认读,综
HSK5,1,认读,缓
HSK5,1,认读,缩
HSK5,1,认读,罚
HSK5,1,认读,置
HSK5,1,认读,群
HSK5,1,认读,翅
HSK5,1,认读,肃
HSK5,1,认读,肌
HSK5,1,认读,肖
HSK5,1,认读,肥
HSK5,1,认读,胁
HSK5,1,认读,胃
HSK5,1,认读,胆
HSK5,1,认读,胜
HSK5,1,认读,胡
HSK5,1,认读,腐
HSK5,1,认读,腰
HSK5,1,认读,膀
HSK5,1,认读,臭
HSK5,1,认读,致
HSK5,1,认读,舍
HSK5,1,认读,良
HSK5,1,认读,艰
HSK5,1,认读,范
HSK5,1,认读,茄
HSK5,1,认读,荐
HSK5,1,认读,荣
HSK5,1,认读,营
HSK5,1,认读,蔬
HSK5,1,认读,薄
HSK5,1,认读,藏
HSK5,1,认读,虚
HSK5,1,认读,虫
HSK5,1,认读,蛇
HSK5,1,认读,蝴
HSK5,1,认读,蝶
HSK5,1,认读,衡
HSK5,1,认读,补
HSK5,1,认读,裁
HSK5,1,认读,裹
HSK5,1,认读,览
HSK5,1,认读,触
HSK5,1,认读,训
HSK5,1,认读,设
HSK5,1,认读,访
HSK5,1,认读,诊
HSK5,1,认读,诗
HSK5,1,认读,询
HSK5,1,认读,谨
HSK5,1,认读,豆
HSK5,1,认读,豫
HSK5,1,认读,贝
HSK5,1,认读,贡
HSK5,1,认读,贴
HSK5,1,认读,赏
HSK5,1,认读,赔
HSK5,1,认读,赞
HSK5,1,认读,赠
HSK5,1,认读,趋
HSK5,1,认读,践
HSK5,1,认读,蹈
HSK5,1,认读,躲
HSK5,1,认读,软
HSK5,1,认读,载
HSK5,1,认读,辑
HSK5,1,认读,辞
HSK5,1,认读,迅
HSK5,1,认读,返
HSK5,1,认读,违
HSK5,1,认读,述
HSK5,1,认读,迹
HSK5,1,认读,追
HSK5,1,认读,退
HSK5,1,认读,逐
HSK5,1,认读,途
HSK5,1,认读,造
HSK5,1,认读,逻
HSK5,1,认读,遗
HSK5,1,认读,遵
HSK5,1,认读,避
HSK5,1,认读,郎
HSK5,1,认读,配
HSK5,1,认读,醉
HSK5,1,认读,采
HSK5,1,认读,铃
HSK5,1,认读,销
HSK5,1,认读,锁
HSK5,1,认读,锅
HSK5,1,认读,闭
HSK5,1,认读,闲
HSK5,1,认读,防
HSK5,1,认读,阵
HSK5,1,认读,阶
HSK5,1,认读,阻
HSK5,1,认读,陆
HSK5,1,认读,陌
HSK5,1,认读,限
HSK5,1,认读,隔
HSK5,1,认读,集
HSK5,1,认读,雾
HSK5,1,认读,震
HSK5,1,认读,靠
HSK5,1,认读,革
HSK5,1,认读,领
HSK5,1,认读,颗
HSK5,1,认读,饰
HSK5,1,认读,驶
HSK5,1,认读,驾
HSK5,1,认读,骂
HSK5,1,认读,骗
HSK5,1,认读,魅
HSK5,1,认读,鸭
HSK5,1,认读,鼠
HSK5,1,认读,齐
HSK5,1,认读,齿
HSK5,1,认读,龙
HSK5,2,书写,丑
HSK5,2,书写,义
HSK5,2,书写,乙
HSK5,2,书写,亏
HSK5,2,书写,亿
HSK5,2,书写,代
HSK5,2,书写,令
HSK5,2,书写,伟
HSK5,2,书写,传
HSK5,2,书写,伴
HSK5,2,书写,似
HSK5,2,书写,余
HSK5,2,书写,佛
HSK5,2,书写,依
HSK5,2,书写,充
HSK5,2,书写,册
HSK5,2,书写,军
HSK5,2,书写,冲
HSK5,2,书写,冻
HSK5,2,书写,创
HSK5,2,书写,制
HSK5,2,书写,劝
HSK5,2,书写,劳
HSK5,2,书写,势
HSK5,2,书写,匹
HSK5,2,书写,升
HSK5,2,书写,华
HSK5,2,书写,占
HSK5,2,书写,县
HSK5,2,书写,叉
HSK5,2,书写,古
HSK5,2,书写,召
HSK5,2,书写,吨
HSK5,2,书写,含
HSK5,2,书写,吵
HSK5,2,书写,咬
HSK5,2,书写,哈
HSK5,2,书写,团
HSK5,2,书写,圆
HSK5,2,书写,均
HSK5,2,书写,夕
HSK5,2,书写,妇
HSK5,2,书写,守
HSK5,2,书写,宝
HSK5,2,书写,宣
HSK5,2,书写,宽
HSK5,2,书写,宿
HSK5,2,书写,寻
HSK5,2,书写,尺
HSK5,2,书写,局
HSK5,2,书写,巨
HSK5,2,书写,币
HSK5,2,书写,布
HSK5,2,书写,席
HSK5,2,书写,府
HSK5,2,书写,录
HSK5,2,书写,形
HSK5,2,书写,忍
HSK5,2,书写,念
HSK5,2,书写,扮
HSK5,2,书写,承
HSK5,2,书写,抓
HSK5,2,书写,抽
HSK5,2,书写,拖
HSK5,2,书写,括
HSK5,2,书写,拼
HSK5,2,书写,挑
HSK5,2,书写,挡
HSK5,2,书写,挤
HSK5,2,书写,挥
HSK5,2,书写,搞
HSK5,2,书写,政
HSK5,2,书写,敌
HSK5,2,书写,斗
HSK5,2,书写,旦
HSK5,2,书写,映
HSK5,2,书写,显
HSK5,2,书写,晒
HSK5,2,书写,曲
HSK5,2,书写,未
HSK5,2,书写,权
HSK5,2,书写,构
HSK5,2,书写,析
HSK5,2,书写,架
HSK5,2,书写,某
HSK5,2,书写,柜
HSK5,2,书写,欠
HSK5,2,书写,武
HSK5,2,书写,沉
HSK5,2,书写,治
HSK5,2,书写,泪
HSK5,2,书写,派
HSK5,2,书写,测
HSK5,2,书写,湖
HSK5,2,书写,烈
HSK5,2,书写,版
HSK5,2,书写,状
HSK5,2,书写,独
HSK5,2,书写,猪
HSK5,2,书写,玉
HSK5,2,书写,甲
HSK5,2,书写,疗
HSK5,2,书写,疯
HSK5,2,书写,盆
HSK5,2,书写,益
HSK5,2,书写,石
HSK5,2,书写,碰
HSK5,2,书写,神
HSK5,2,书写,私
HSK5,2,书写,秘
HSK5,2,书写,称
HSK5,2,书写,立
HSK5,2,书写,竹
HSK5,2,书写,类
HSK5,2,书写,素
HSK5,2,书写,织
HSK5,2,书写,胃
HSK5,2,书写,胆
HSK5,2,书写,胜
HSK5,2,书写,胡
HSK5,2,书写,臭
HSK5,2,书写,致
HSK5,2,书写,舍
HSK5,2,书写,良
HSK5,2,书写,艰
HSK5,2,书写,范
HSK5,2,书写,虫
HSK5,2,书写,补
HSK5,2,书写,训
HSK5,2,书写,设
HSK5,2,书写,访
HSK5,2,书写,诗
HSK5,2,书写,豆
HSK5,2,书写,贝
HSK5,2,书写,贡
HSK5,2,书写,载
HSK5,2,书写,追
HSK5,2,书写,退
HSK5,2,书写,造
HSK5,2,书写,配
HSK5,2,书写,采
HSK5,2,书写,闭
HSK5,2,书写,闲
HSK5,2,书写,防
HSK5,2,书写,陆
HSK5,2,书写,靠
HSK5,2,书写,领
HSK5,2,书写,骂
HSK5,2,书写,齐
HSK5,2,书写,龙
