level_code,source_level_name,entry_type_name,sort_order,word,pinyin,part_of_speech
HSK2,二级,大纲词汇,381,考试,kǎoshì,动、名
HSK2,二级,大纲词汇,382,可能,kěnéng,形、名、动
HSK2,二级,大纲词汇,383,裤子,kùzi,名
HSK2,二级,大纲词汇,384,快,kuài,形、副
HSK2,二级,大纲词汇,385,快乐,kuàilè,形
HSK2,二级,大纲词汇,386,快要,kuàiyào,副
HSK2,二级,大纲词汇,387,篮球,lánqiú,名
HSK2,二级,大纲词汇,388,累,lèi,形、动
HSK2,二级,大纲词汇,389,离,lí,动
HSK2,二级,大纲词汇,390,里面,lǐmiàn,名
HSK2,二级,大纲词汇,391,楼,lóu,名
HSK2,二级,大纲词汇,392,路,lù,名
HSK2,二级,大纲词汇,393,路上,lùshang,名
HSK2,二级,大纲词汇,394,旅游,lǚyóu,动
HSK2,二级,大纲词汇,395,绿茶,lǜchá,名
HSK2,二级（四级）,大纲词汇,396,绿色,lǜsè,名、（形）
HSK2,二级,大纲词汇,397,慢,màn,形
HSK2,二级,大纲词汇,398,没意思,méi yìsi,
HSK2,二级（四级）,大纲词汇,399,每,měi,代、（副）
HSK2,二级,大纲词汇,400,门,mén,名
HSK2,二级,大纲词汇,401,门口,ménkǒu,名
HSK2,二级,大纲词汇,402,门票,ménpiào,名
HSK2,二级（五级）,大纲词汇,403,面1,miàn,后缀、（动、名、量）
HSK2,二级,大纲词汇,404,名,míng,名、量
HSK2,二级,大纲词汇,405,拿,ná,动
HSK2,二级,大纲词汇,406,那么,nàme,代、连
HSK2,二级,大纲词汇,407,那样,nàyàng,代
HSK2,二级,大纲词汇,408,奶茶,nǎichá,名
HSK2,二级,大纲词汇,409,奶奶,nǎinai,名
HSK2,二级,大纲词汇,410,男孩儿,nánháir,名
HSK2,二级,大纲词汇,411,鸟,niǎo,名
HSK2,二级,大纲词汇,412,女孩儿,nǚháir,名
HSK2,二级,大纲词汇,413,旁边,pángbiān,名
HSK2,二级,大纲词汇,414,跑,pǎo,动
HSK2,二级,大纲词汇,415,跑步,pǎobù,动
HSK2,二级,大纲词汇,416,票,piào,名
HSK2,二级,大纲词汇,417,妻子,qīzi,名
HSK2,二级,大纲词汇,418,起来,qǐlái,动
HSK2,二级,大纲词汇,419,前面,qiánmiàn,名
HSK2,二级,大纲词汇,420,晴,qíng,形
HSK2,二级,大纲词汇,421,球,qiú,名
HSK2,二级（四级）,大纲词汇,422,让,ràng,动、（介）
HSK2,二级,大纲词汇,423,肉,ròu,名
HSK2,二级,大纲词汇,424,商场,shāngchǎng,名
HSK2,二级,大纲词汇,425,上来,shànglái,动
HSK2,二级,大纲词汇,426,上面,shàngmiàn,名
HSK2,二级,大纲词汇,427,上去,shàngqù,动
HSK2,二级,大纲词汇,428,上网,shàngwǎng,动
HSK2,二级,大纲词汇,429,身体,shēntǐ,名
HSK2,二级,大纲词汇,430,生日,shēngrì,名
HSK2,二级（六级）,大纲词汇,431,时,shí,名、（量）
HSK2,二级,大纲词汇,432,事情,shìqing,名
HSK2,二级,大纲词汇,433,手,shǒu,名
HSK2,二级,大纲词汇,434,手表,shǒubiǎo,名
HSK2,二级,大纲词汇,435,书包,shūbāo,名
HSK2,二级,大纲词汇,436,舒服,shūfu,形
HSK2,二级,大纲词汇,437,送,sòng,动
HSK2,二级,大纲词汇,438,虽然,suīrán,连
HSK2,二级,大纲词汇,439,所以,suǒyǐ,连
HSK2,二级（六级）,大纲词汇,440,疼,téng,形、（动）
HSK2,二级,大纲词汇,441,踢,tī,动
HSK2,二级,大纲词汇,442,题,tí,名
HSK2,二级（五级）,大纲词汇,443,条,tiáo,量、（名）
HSK2,二级,大纲词汇,444,跳舞,tiàowǔ,动
HSK2,二级（三级）（五级）,大纲词汇,445,头,tóu,名、（量）、（形）
HSK2,二级,大纲词汇,446,外国,wàiguó,名
HSK2,二级,大纲词汇,447,外面,wàimiàn,名
HSK2,二级,大纲词汇,448,完,wán,动
HSK2,二级,大纲词汇,449,万,wàn,数
HSK2,二级,大纲词汇,450,往,wǎng,动、介
HSK2,二级,大纲词汇,451,网上,wǎngshang,名
HSK2,二级,大纲词汇,452,忘,wàng,动
HSK2,二级,大纲词汇,453,位,wèi,量
HSK2,二级,大纲词汇,454,为什么,wèi shénme,
HSK2,二级,大纲词汇,455,希望,xīwàng,动
HSK2,二级,大纲词汇,456,洗,xǐ,动
HSK2,二级,大纲词汇,457,洗手间,xǐshǒujiān,名
HSK2,二级,大纲词汇,458,下来,xiàlái,动
HSK2,二级,大纲词汇,459,下面,xiàmiàn,名
HSK2,二级,大纲词汇,460,下去,xiàqù,动
HSK2,二级,大纲词汇,461,小孩儿,xiǎoháir,名
HSK2,二级,大纲词汇,462,小时候,xiǎoshíhou,名
HSK2,二级,大纲词汇,463,笑,xiào,动
HSK2,二级,大纲词汇,464,姓,xìng,名、动
HSK2,二级,大纲词汇,465,姓名,xìngmíng,名
HSK2,二级,大纲词汇,466,颜色,yánsè,名
HSK2,二级,大纲词汇,467,眼睛,yǎnjing,名
HSK2,二级,大纲词汇,468,药,yào,名
HSK2,二级,大纲词汇,469,药店,yàodiàn,名
HSK2,二级,大纲词汇,470,爷爷,yéye,名
HSK2,二级（三级）,大纲词汇,471,一会儿,yíhuìr,数量、（副）
HSK2,二级,大纲词汇,472,已经,yǐjīng,副
HSK2,二级,大纲词汇,473,一起,yìqǐ,副
HSK2,二级,大纲词汇,474,意思,yìsi,名
HSK2,二级,大纲词汇,475,阴,yīn,形
HSK2,二级,大纲词汇,476,因为,yīnwèi,介、连
HSK2,二级,大纲词汇,477,游,yóu,动
HSK2,二级,大纲词汇,478,游泳,yóuyǒng,动
HSK2,二级,大纲词汇,479,有意思,yǒu yìsi,
HSK2,二级,大纲词汇,480,有时,yǒushí,副
HSK2,二级,大纲词汇,481,右,yòu,名
HSK2,二级,大纲词汇,482,右边,yòubian,名
HSK2,二级,大纲词汇,483,鱼,yú,名
HSK2,二级,大纲词汇,484,远,yuǎn,形
HSK2,二级,大纲词汇,485,运动,yùndòng,动、名
HSK2,二级,大纲词汇,486,站1,zhàn,名
HSK2,二级,大纲词汇,487,丈夫,zhàngfu,名
HSK2,二级,大纲词汇,488,这么,zhème,代
HSK2,二级,大纲词汇,489,这样,zhèyàng,代
HSK2,二级,大纲词汇,490,着,zhe,助
HSK2,二级（五级）,大纲词汇,491,正,zhèng,副、（形）
HSK2,二级（六级）,大纲词汇,492,周,zhōu,名、（量）
HSK2,二级,大纲词汇,493,准备,zhǔnbèi,动
HSK2,二级,大纲词汇,494,自己,zìjǐ,代
HSK2,二级,大纲词汇,495,走,zǒu,动
HSK2,二级,大纲词汇,496,走路,zǒulù,动
HSK2,二级,大纲词汇,497,足球,zúqiú,名
HSK2,二级,大纲词汇,498,最,zuì,副
HSK2,二级,大纲词汇,499,左,zuǒ,名
HSK2,二级,大纲词汇,500,左边,zuǒbian,名
