level_code,source_level_name,entry_type_name,sort_order,word,pinyin,part_of_speech
HSK4,四级,大纲词汇,1017,报考,bàokǎo,动
HSK4,四级,大纲词汇,1018,报名,bàomíng,动
HSK4,四级,大纲词汇,1019,抱歉,bàoqiàn,形
HSK4,四级,大纲词汇,1020,背,bēi,动
HSK4,四级,大纲词汇,1021,背包,bēibāo,名
HSK4,四级,大纲词汇,1022,北部,běibù,名
HSK4,四级,大纲词汇,1023,倍,bèi,量
HSK4,四级,大纲词汇,1024,本科,běnkē,名
HSK4,四级,大纲词汇,1025,本来,běnlái,形、副
HSK4,四级,大纲词汇,1026,笨,bèn,形
HSK4,四级,大纲词汇,1027,鼻子,bízi,名
HSK4,四级,大纲词汇,1028,笔试,bǐshì,动
HSK4,四级,大纲词汇,1029,毕业,bìyè,动
HSK4,四级,大纲词汇,1030,毕业生,bìyèshēng,名
HSK4,四级,大纲词汇,1031,便于,biànyú,动
HSK4,四级,大纲词汇,1032,标准,biāozhǔn,名、形
HSK4,四级（七-九级）,大纲词汇,1033,表,biǎo,名、（动）
HSK4,四级,大纲词汇,1034,表格,biǎogé,名
HSK4,四级,大纲词汇,1035,表示,biǎoshì,动
HSK4,四级,大纲词汇,1036,表现,biǎoxiàn,动
HSK4,四级,大纲词汇,1037,表扬,biǎoyáng,动
HSK4,四级,大纲词汇,1038,饼干,bǐnggān,名
HSK4,四级,大纲词汇,1039,并,bìng,动、副、连
HSK4,四级,大纲词汇,1040,并且,bìngqiě,连
HSK4,四级,大纲词汇,1041,播放,bōfàng,动
HSK4,四级,大纲词汇,1042,博士,bóshì,名
HSK4,四级,大纲词汇,1043,不必,búbì,副
HSK4,四级,大纲词汇,1044,不便,búbiàn,形、动
HSK4,四级,大纲词汇,1045,不断,búduàn,动、副
HSK4,四级,大纲词汇,1046,不够,búgòu,动、副
HSK4,四级（五级）,大纲词汇,1047,不过,búguò,连、（副）
HSK4,四级,大纲词汇,1048,不论,búlùn,连
HSK4,四级,大纲词汇,1049,步,bù,名
HSK4,四级,大纲词汇,1050,部,bù,名、量
HSK4,四级,大纲词汇,1051,不得不,bùdébù,副
HSK4,四级,大纲词汇,1052,部分,bùfen,名
HSK4,四级,大纲词汇,1053,不管,bùguǎn,连
HSK4,四级,大纲词汇,1054,不光,bùguāng,副、连
HSK4,四级,大纲词汇,1055,不仅,bùjǐn,连
HSK4,四级,大纲词汇,1056,不满,bùmǎn,形
HSK4,四级,大纲词汇,1057,部门,bùmén,名
HSK4,四级,大纲词汇,1058,不如,bùrú,动
HSK4,四级,大纲词汇,1059,擦,cā,动
HSK4,四级,大纲词汇,1060,猜,cāi,动
HSK4,四级,大纲词汇,1061,材料,cáiliào,名
HSK4,四级,大纲词汇,1062,参观,cānguān,动
HSK4,四级,大纲词汇,1063,参赛,cānsài,动
HSK4,四级,大纲词汇,1064,餐厅,cāntīng,名
HSK4,四级,大纲词汇,1065,操场,cāochǎng,名
HSK4,四级,大纲词汇,1066,厕所,cèsuǒ,名
HSK4,四级,大纲词汇,1067,查看,chákàn,动
HSK4,四级,大纲词汇,1068,茶叶,cháyè,名
HSK4,四级,大纲词汇,1069,查找,cházhǎo,动
HSK4,四级,大纲词汇,1070,差点儿,chàdiǎnr,形、副
HSK4,四级,大纲词汇,1071,产生,chǎnshēng,动
HSK4,四级,大纲词汇,1072,厂,chǎng,名
HSK4,四级,大纲词汇,1073,场,chǎng,量
HSK4,四级,大纲词汇,1074,超过,chāoguò,动
HSK4,四级,大纲词汇,1075,车速,chēsù,名
HSK4,四级,大纲词汇,1076,车位,chēwèi,名
HSK4,四级,大纲词汇,1077,城,chéng,名
HSK4,四级,大纲词汇,1078,乘1,chéng,动
HSK4,四级,大纲词汇,1079,成功,chénggōng,动、形
HSK4,四级,大纲词汇,1080,乘客,chéngkè,名
HSK4,四级,大纲词汇,1081,诚实,chéngshí,形
HSK4,四级,大纲词汇,1082,成为,chéngwéi,动
HSK4,四级,大纲词汇,1083,乘坐,chéngzuò,动
HSK4,四级,大纲词汇,1084,吃惊,chījīng,动
HSK4,四级,大纲词汇,1085,迟,chí,形
HSK4,四级（五级）,大纲词汇,1086,重,chóng,副、（动）
HSK4,四级,大纲词汇,1087,重新,chóngxīn,副
HSK4,四级,大纲词汇,1088,出差,chūchāi,动
HSK4,四级（五级）,大纲词汇,1089,出口,chūkǒu,名、（动）
HSK4,四级,大纲词汇,1090,出现,chūxiàn,动
HSK4,四级,大纲词汇,1091,出行,chūxíng,动
HSK4,四级,大纲词汇,1092,出租,chūzū,动
HSK4,四级,大纲词汇,1093,厨房,chúfáng,名
HSK4,四级,大纲词汇,1094,厨师,chúshī,名
HSK4,四级,大纲词汇,1095,窗,chuāng,名
HSK4,四级,大纲词汇,1096,窗户,chuānghu,名
HSK4,四级,大纲词汇,1097,吹,chuī,动
HSK4,四级,大纲词汇,1098,词语,cíyǔ,名
HSK4,四级,大纲词汇,1099,此,cǐ,代
HSK4,四级,大纲词汇,1100,此次,cǐ cì,
HSK4,四级,大纲词汇,1101,此外,cǐwài,连
HSK4,四级,大纲词汇,1102,从此,cóngcǐ,副
HSK4,四级,大纲词汇,1103,从来,cónglái,副
HSK4,四级,大纲词汇,1104,从中,cóngzhōng,副
HSK4,四级,大纲词汇,1105,粗,cū,形
HSK4,四级,大纲词汇,1106,粗心,cūxīn,形
HSK4,四级,大纲词汇,1107,村,cūn,名
HSK4,四级,大纲词汇,1108,存,cún,动
HSK4,四级,大纲词汇,1109,错过,cuòguò,动
HSK4,四级,大纲词汇,1110,错误,cuòwù,形、名
HSK4,四级,大纲词汇,1111,答应,dāying,动
HSK4,四级,大纲词汇,1112,答,dá,动
HSK4,四级,大纲词汇,1113,答案,dá’àn,名
HSK4,四级,大纲词汇,1114,达到,dádào,动
HSK4,四级,大纲词汇,1115,打招呼,dǎ zhāohu,
HSK4,四级,大纲词汇,1116,打败,dǎbài,动
HSK4,四级,大纲词汇,1117,打工,dǎgōng,动
HSK4,四级,大纲词汇,1118,打扰,dǎrǎo,动
HSK4,四级,大纲词汇,1119,打印,dǎyìn,动
HSK4,四级,大纲词汇,1120,打印机,dǎyìnjī,名
HSK4,四级,大纲词汇,1121,打折,dǎzhé,动
HSK4,四级,大纲词汇,1122,打针,dǎzhēn,动
HSK4,四级,大纲词汇,1123,大巴,dàbā,名
HSK4,四级,大纲词汇,1124,大大,dàdà,副
HSK4,四级,大纲词汇,1125,大夫,dàifu,名
HSK4,四级,大纲词汇,1126,大量,dàliàng,形
HSK4,四级,大纲词汇,1127,大赛,dàsài,名
HSK4,四级,大纲词汇,1128,大厅,dàtīng,名
HSK4,四级,大纲词汇,1129,大约,dàyuē,副
HSK4,四级,大纲词汇,1130,大自然,dàzìrán,名
HSK4,四级,大纲词汇,1131,待,dāi,动
HSK4,四级,大纲词汇,1132,戴,dài,动
HSK4,四级,大纲词汇,1133,袋子,dàizi,名
HSK4,四级,大纲词汇,1134,单位,dānwèi,名
HSK4,四级,大纲词汇,1135,当,dāng,动、介
HSK4,四级,大纲词汇,1136,当时,dāngshí,名
HSK4,四级,大纲词汇,1137,刀,dāo,名
HSK4,四级,大纲词汇,1138,导游,dǎoyóu,动、名
HSK4,四级（六级）,大纲词汇,1139,倒,dào,动、（副）
HSK4,四级,大纲词汇,1140,道,dào,名、量
HSK4,四级,大纲词汇,1141,到底,dàodǐ,副
HSK4,四级,大纲词汇,1142,到来,dàolái,动
HSK4,四级,大纲词汇,1143,道路,dàolù,名
HSK4,四级,大纲词汇,1144,道歉,dàoqiàn,动
HSK4,四级,大纲词汇,1145,得意,déyì,形
HSK4,四级,大纲词汇,1146,登机,dēngjī,动
HSK4,四级（五级）,大纲词汇,1147,等2,děng,助、（名、量）
HSK4,四级,大纲词汇,1148,等到,děngdào,介
HSK4,四级,大纲词汇,1149,低,dī,形、动
HSK4,四级,大纲词汇,1150,低价,dījià,名
HSK4,四级,大纲词汇,1151,低温,dīwēn,名
HSK4,四级,大纲词汇,1152,低于,dīyú,动
HSK4,四级,大纲词汇,1153,底,dǐ,名
HSK4,四级,大纲词汇,1154,底下,dǐxia,名
HSK4,四级,大纲词汇,1155,地球,dìqiú,名
HSK4,四级,大纲词汇,1156,地址,dìzhǐ,名
HSK4,四级,大纲词汇,1157,点名,diǎnmíng,动
HSK4,四级,大纲词汇,1158,点头,diǎntóu,动
HSK4,四级,大纲词汇,1159,电动车,diàndòngchē,名
HSK4,四级,大纲词汇,1160,电视剧,diànshìjù,名
HSK4,四级,大纲词汇,1161,掉,diào,动
HSK4,四级,大纲词汇,1162,调查,diàochá,动
HSK4,四级,大纲词汇,1163,订,dìng,动
HSK4,四级,大纲词汇,1164,定,dìng,动
HSK4,四级,大纲词汇,1165,东部,dōngbù,名
HSK4,四级,大纲词汇,1166,动车,dòngchē,名
HSK4,四级,大纲词汇,1167,动作,dòngzuò,名
HSK4,四级,大纲词汇,1168,读者,dúzhě,名
HSK4,四级,大纲词汇,1169,堵车,dǔchē,动
HSK4,四级,大纲词汇,1170,度假,dùjià,动
HSK4,四级,大纲词汇,1171,肚子,dùzi,名
HSK4,四级,大纲词汇,1172,短信,duǎnxìn,名
HSK4,四级（五级）,大纲词汇,1173,队,duì,名、（量）
HSK4,四级,大纲词汇,1174,对方,duìfāng,名
HSK4,四级,大纲词汇,1175,对面,duìmiàn,名
HSK4,四级,大纲词汇,1176,对于,duìyú,介
HSK4,四级,大纲词汇,1177,队员,duìyuán,名
HSK4,四级,大纲词汇,1178,队长,duìzhǎng,名
HSK4,四级（七-九级）,大纲词汇,1179,顿,dùn,量、（动）
HSK4,四级,大纲词汇,1180,多么,duōme,副
HSK4,四级,大纲词汇,1181,多数,duōshù,名
HSK4,四级,大纲词汇,1182,多样,duōyàng,形
HSK4,四级,大纲词汇,1183,而,ér,连
HSK4,四级,大纲词汇,1184,儿童,értóng,名
HSK4,四级,大纲词汇,1185,发出,fāchū,动
HSK4,四级,大纲词汇,1186,发送,fāsòng,动
HSK4,四级,大纲词汇,1187,法,fǎ,名
HSK4,四级,大纲词汇,1188,法律,fǎlǜ,名
HSK4,四级,大纲词汇,1189,翻译,fānyì,动、名
HSK4,四级,大纲词汇,1190,烦,fán,形、动
HSK4,四级,大纲词汇,1191,烦恼,fánnǎo,形
HSK4,四级,大纲词汇,1192,反对,fǎnduì,动
HSK4,四级,大纲词汇,1193,方面,fāngmiàn,名
HSK4,四级,大纲词汇,1194,方式,fāngshì,名
HSK4,四级,大纲词汇,1195,房东,fángdōng,名
HSK4,四级,大纲词汇,1196,房租,fángzū,名
HSK4,四级,大纲词汇,1197,放弃,fàngqì,动
HSK4,四级,大纲词汇,1198,放松,fàngsōng,动
HSK4,四级,大纲词汇,1199,费,fèi,名、动
HSK4,四级,大纲词汇,1200,费用,fèiyong,名
HSK4,四级,大纲词汇,1201,分数,fēnshù,名
HSK4,四级,大纲词汇,1202,分为,fēnwéi,动
HSK4,四级,大纲词汇,1203,份,fèn,量
HSK4,四级,大纲词汇,1204,丰富,fēngfù,形
HSK4,四级,大纲词汇,1205,风景,fēngjǐng,名
HSK4,四级,大纲词汇,1206,否则,fǒuzé,连
HSK4,四级,大纲词汇,1207,幅,fú,量
HSK4,四级,大纲词汇,1208,符合,fúhé,动
HSK4,四级,大纲词汇,1209,付,fù,动
HSK4,四级,大纲词汇,1210,父母,fùmǔ,名
HSK4,四级,大纲词汇,1211,父女,fùnǚ,名
HSK4,四级,大纲词汇,1212,父亲,fùqīn,名
HSK4,四级,大纲词汇,1213,复印,fùyìn,动
HSK4,四级,大纲词汇,1214,复杂,fùzá,形
HSK4,四级,大纲词汇,1215,负责,fùzé,动、形
HSK4,四级,大纲词汇,1216,负责人,fùzérén,名
HSK4,四级,大纲词汇,1217,父子,fùzǐ,名
HSK4,四级,大纲词汇,1218,改,gǎi,动
HSK4,四级,大纲词汇,1219,改变,gǎibiàn,动
HSK4,四级（五级）,大纲词汇,1220,干,gān,形、（名）
HSK4,四级,大纲词汇,1221,干杯,gānbēi,动
HSK4,四级,大纲词汇,1222,赶,gǎn,动
HSK4,四级,大纲词汇,1223,敢,gǎn,动
HSK4,四级,大纲词汇,1224,感,gǎn,后缀
HSK4,四级,大纲词汇,1225,感动,gǎndòng,形、动
HSK4,四级,大纲词汇,1226,赶紧,gǎnjǐn,副
HSK4,四级,大纲词汇,1227,感觉,gǎnjué,名、动
HSK4,四级,大纲词汇,1228,赶快,gǎnkuài,副
HSK4,四级,大纲词汇,1229,感情,gǎnqíng,名
HSK4,四级,大纲词汇,1230,感人,gǎnrén,形
HSK4,四级,大纲词汇,1231,赶上,gǎnshàng,动
HSK4,四级,大纲词汇,1232,感受,gǎnshòu,动、名
HSK4,四级,大纲词汇,1233,感谢,gǎnxiè,动
HSK4,四级,大纲词汇,1234,干活儿,gànhuór,动
HSK4,四级,大纲词汇,1235,钢琴,gāngqín,名
HSK4,四级,大纲词汇,1236,高价,gāojià,名
HSK4,四级,大纲词汇,1237,高考,gāokǎo,名
HSK4,四级,大纲词汇,1238,高速,gāosù,形
HSK4,四级,大纲词汇,1239,高温,gāowēn,名
HSK4,四级,大纲词汇,1240,高于,gāoyú,动
HSK4,四级,大纲词汇,1241,胳膊,gēbo,名
HSK4,四级,大纲词汇,1242,歌声,gēshēng,名
HSK4,四级,大纲词汇,1243,歌手,gēshǒu,名
HSK4,四级,大纲词汇,1244,各,gè,代、副
HSK4,四级,大纲词汇,1245,各地,gèdì,名
HSK4,四级,大纲词汇,1246,各个,gègè,代、副
HSK4,四级,大纲词汇,1247,各位,gèwèi,代
HSK4,四级,大纲词汇,1248,各种,gèzhǒng,代
HSK4,四级,大纲词汇,1249,更加,gèngjiā,副
HSK4,四级,大纲词汇,1250,工厂,gōngchǎng,名
HSK4,四级,大纲词汇,1251,功夫,gōngfu,名
HSK4,四级,大纲词汇,1252,公共,gōnggòng,形
HSK4,四级,大纲词汇,1253,功课,gōngkè,名
HSK4,四级,大纲词汇,1254,公里,gōnglǐ,量
HSK4,四级,大纲词汇,1255,公路,gōnglù,名
HSK4,四级,大纲词汇,1256,工人,gōngrén,名
HSK4,四级,大纲词汇,1257,工资,gōngzī,名
HSK4,四级,大纲词汇,1258,共,gòng,副
HSK4,四级,大纲词汇,1259,共同,gòngtóng,形
HSK4,四级,大纲词汇,1260,够,gòu,动、副
HSK4,四级,大纲词汇,1261,购买,gòumǎi,动
HSK4,四级,大纲词汇,1262,购物,gòuwù,动
HSK4,四级,大纲词汇,1263,估计,gūjì,动
HSK4,四级,大纲词汇,1264,姑娘,gūniang,名
HSK4,四级,大纲词汇,1265,鼓励,gǔlì,动
HSK4,四级,大纲词汇,1266,顾客,gùkè,名
HSK4,四级,大纲词汇,1267,故意,gùyì,副
HSK4,四级,大纲词汇,1268,挂,guà,动
HSK4,四级,大纲词汇,1269,关键,guānjiàn,名、形
HSK4,四级,大纲词汇,1270,观看,guānkàn,动
HSK4,四级,大纲词汇,1271,观众,guānzhòng,名
HSK4,四级（五级）,大纲词汇,1272,管,guǎn,动、（名、量）
HSK4,四级,大纲词汇,1273,管理,guǎnlǐ,动
HSK4,四级,大纲词汇,1274,光,guāng,名、形、动、副
HSK4,四级,大纲词汇,1275,广播,guǎngbō,动、名
HSK4,四级,大纲词汇,1276,广告,guǎnggào,名
HSK4,四级,大纲词汇,1277,逛,guàng,动
HSK4,四级,大纲词汇,1278,规定,guīdìng,动、名
HSK4,四级,大纲词汇,1279,国籍,guójí,名
HSK4,四级,大纲词汇,1280,国际,guójì,形、名
HSK4,四级,大纲词汇,1281,果汁,guǒzhī,名
HSK4,四级,大纲词汇,1282,过程,guòchéng,名
HSK4,四级,大纲词汇,1283,海洋,hǎiyáng,名
HSK4,四级,大纲词汇,1284,害羞,hàixiū,形
HSK4,四级,大纲词汇,1285,寒假,hánjià,名
HSK4,四级,大纲词汇,1286,寒冷,hánlěng,形
HSK4,四级,大纲词汇,1287,喊,hǎn,动
HSK4,四级,大纲词汇,1288,汗,hàn,名
HSK4,四级,大纲词汇,1289,航班,hángbān,名
HSK4,四级,大纲词汇,1290,好处,hǎochù,名
HSK4,四级,大纲词汇,1291,好好,hǎohǎo,形、副
HSK4,四级,大纲词汇,1292,好笑,hǎoxiào,形
HSK4,四级,大纲词汇,1293,合格,hégé,形
HSK4,四级,大纲词汇,1294,盒子,hézi,名
HSK4,四级,大纲词汇,1295,红包,hóngbāo,名
HSK4,四级,大纲词汇,1296,厚,hòu,形
HSK4,四级,大纲词汇,1297,后悔,hòuhuǐ,动
HSK4,四级,大纲词汇,1298,忽然,hūrán,副
HSK4,四级,大纲词汇,1299,互联网,hùliánwǎng,名
HSK4,四级,大纲词汇,1300,护士,hùshi,名
HSK4,四级,大纲词汇,1301,互相,hùxiāng,副
HSK4,四级,大纲词汇,1302,话剧,huàjù,名
HSK4,四级,大纲词汇,1303,怀疑,huáiyí,动
HSK4,四级,大纲词汇,1304,坏处,huàichù,名
HSK4,四级,大纲词汇,1305,环保,huánbǎo,名、形
HSK4,四级,大纲词汇,1306,换乘,huànchéng,动
HSK4,四级,大纲词汇,1307,回复,huífù,动
HSK4,四级,大纲词汇,1308,回信,huíxìn,动、名
HSK4,四级,大纲词汇,1309,回忆,huíyì,动
HSK4,四级,大纲词汇,1310,会员,huìyuán,名
HSK4,四级,大纲词汇,1311,活,huó,动、形、名
HSK4,四级,大纲词汇,1312,活动,huódòng,动、名
HSK4,四级,大纲词汇,1313,活泼,huópō,形
HSK4,四级,大纲词汇,1314,火,huǒ,名、形
HSK4,四级,大纲词汇,1315,货,huò,名
HSK4,四级,大纲词汇,1316,获得,huòdé,动
HSK4,四级,大纲词汇,1317,获奖,huòjiǎng,动
HSK4,四级,大纲词汇,1318,获取,huòqǔ,动
HSK4,四级,大纲词汇,1319,基本,jīběn,形、副
HSK4,四级,大纲词汇,1320,基本上,jīběnshàng,副
HSK4,四级,大纲词汇,1321,基础,jīchǔ,名
HSK4,四级,大纲词汇,1322,激动,jīdòng,形、动
HSK4,四级,大纲词汇,1323,积极,jījí,形
HSK4,四级,大纲词汇,1324,积累,jīlěi,动
HSK4,四级,大纲词汇,1325,及时,jíshí,形、副
HSK4,四级,大纲词汇,1326,即使,jíshǐ,连
HSK4,四级,大纲词汇,1327,既,jì,副、连
HSK4,四级,大纲词汇,1328,寄,jì,动
HSK4,四级,大纲词汇,1329,计划,jìhuà,名、动
HSK4,四级,大纲词汇,1330,既然,jìrán,连
HSK4,四级,大纲词汇,1331,技术,jìshù,名
HSK4,四级,大纲词汇,1332,继续,jìxù,动
HSK4,四级,大纲词汇,1333,记者,jìzhě,名
HSK4,四级,大纲词汇,1334,加班,jiābān,动
HSK4,四级,大纲词汇,1335,家具,jiājù,名
HSK4,四级,大纲词汇,1336,加快,jiākuài,动
HSK4,四级,大纲词汇,1337,加强,jiāqiáng,动
HSK4,四级,大纲词汇,1338,加入,jiārù,动
HSK4,四级,大纲词汇,1339,加上,jiāshàng,连
HSK4,四级,大纲词汇,1340,家庭,jiātíng,名
HSK4,四级,大纲词汇,1341,家乡,jiāxiāng,名
HSK4,四级,大纲词汇,1342,加油,jiāyóu,动
HSK4,四级,大纲词汇,1343,加油站,jiāyóuzhàn,名
HSK4,四级,大纲词汇,1344,家长,jiāzhǎng,名
HSK4,四级,大纲词汇,1345,假,jiǎ,形
HSK4,四级,大纲词汇,1346,价格,jiàgé,名
HSK4,四级,大纲词汇,1347,价钱,jiàqián,名
HSK4,四级,大纲词汇,1348,假日,jiàrì,名
HSK4,四级,大纲词汇,1349,减,jiǎn,动
HSK4,四级,大纲词汇,1350,减轻,jiǎnqīng,动
HSK4,四级,大纲词汇,1351,减少,jiǎnshǎo,动
HSK4,四级,大纲词汇,1352,健身,jiànshēn,动
HSK4,四级,大纲词汇,1353,健身房,jiànshēnfáng,名
HSK4,四级,大纲词汇,1354,建议,jiànyì,动、名
HSK4,四级,大纲词汇,1355,江,jiāng,名
HSK4,四级,大纲词汇,1356,将,jiāng,介、副
HSK4,四级,大纲词汇,1357,将来,jiānglái,名
HSK4,四级,大纲词汇,1358,将要,jiāngyào,副
HSK4,四级（五级）,大纲词汇,1359,奖,jiǎng,名、（动）
HSK4,四级,大纲词汇,1360,奖金,jiǎngjīn,名
HSK4,四级,大纲词汇,1361,奖学金,jiǎngxuéjīn,名
HSK4,四级,大纲词汇,1362,降,jiàng,动
HSK4,四级,大纲词汇,1363,降低,jiàngdī,动
HSK4,四级,大纲词汇,1364,降价,jiàngjià,动
HSK4,四级,大纲词汇,1365,降落,jiàngluò,动
HSK4,四级,大纲词汇,1366,降温,jiàngwēn,动
HSK4,四级（七-九级）,大纲词汇,1367,交,jiāo,动、（名）
HSK4,四级,大纲词汇,1368,骄傲,jiāo’ào,形、名
HSK4,四级,大纲词汇,1369,交警,jiāojǐng,名
HSK4,四级,大纲词汇,1370,交流,jiāoliú,动
HSK4,四级,大纲词汇,1371,郊区,jiāoqū,名
HSK4,四级,大纲词汇,1372,交通,jiāotōng,名
HSK4,四级,大纲词汇,1373,教练,jiàoliàn,名
HSK4,四级,大纲词汇,1374,教师,jiàoshī,名
HSK4,四级,大纲词汇,1375,教授,jiàoshòu,名
HSK4,四级,大纲词汇,1376,教学,jiàoxué,名
HSK4,四级,大纲词汇,1377,教育,jiàoyù,名、动
HSK4,四级,大纲词汇,1378,叫作,jiàozuò,动
HSK4,四级,大纲词汇,1379,街道,jiēdào,名
HSK4,四级,大纲词汇,1380,接受,jiēshòu,动
HSK4,四级,大纲词汇,1381,接着,jiēzhe,动、副
HSK4,四级,大纲词汇,1382,结果,jiéguǒ,名、连
HSK4,四级,大纲词汇,1383,节假日,jiéjiàrì,名
HSK4,四级,大纲词汇,1384,节约,jiéyuē,动
HSK4,四级,大纲词汇,1385,结账,jiézhàng,动
HSK4,四级,大纲词汇,1386,解释,jiěshì,动
HSK4,四级,大纲词汇,1387,今后,jīnhòu,名
HSK4,四级,大纲词汇,1388,仅,jǐn,副
HSK4,四级,大纲词汇,1389,尽管,jǐnguǎn,副、连
HSK4,四级,大纲词汇,1390,仅仅,jǐnjǐn,副
HSK4,四级,大纲词汇,1391,紧张,jǐnzhāng,形
HSK4,四级,大纲词汇,1392,进入,jìnrù,动
HSK4,四级,大纲词汇,1393,进行,jìnxíng,动
HSK4,四级,大纲词汇,1394,禁止,jìnzhǐ,动
HSK4,四级,大纲词汇,1395,精彩,jīngcǎi,形
HSK4,四级（五级）,大纲词汇,1396,经济,jīngjì,名、（形）
HSK4,四级,大纲词汇,1397,京剧,jīngjù,名
HSK4,四级,大纲词汇,1398,经历,jīnglì,动、名
HSK4,四级,大纲词汇,1399,经验,jīngyàn,名
HSK4,四级,大纲词汇,1400,警察,jǐngchá,名
HSK4,四级,大纲词汇,1401,景点,jǐngdiǎn,名
HSK4,四级,大纲词汇,1402,景区,jǐngqū,名
HSK4,四级,大纲词汇,1403,景色,jǐngsè,名
HSK4,四级,大纲词汇,1404,竟然,jìngrán,副
HSK4,四级,大纲词汇,1405,竞争,jìngzhēng,动
HSK4,四级,大纲词汇,1406,镜子,jìngzi,名
HSK4,四级（五级）,大纲词汇,1407,究竟,jiūjìng,副、（名）
HSK4,四级,大纲词汇,1408,就是,jiùshì,助、副、连
HSK4,四级,大纲词汇,1409,举,jǔ,动
HSK4,四级,大纲词汇,1410,举办,jǔbàn,动
HSK4,四级,大纲词汇,1411,举例,jǔlì,动
HSK4,四级,大纲词汇,1412,举行,jǔxíng,动
HSK4,四级,大纲词汇,1413,聚,jù,动
HSK4,四级,大纲词汇,1414,聚餐,jùcān,动
HSK4,四级,大纲词汇,1415,聚会,jùhuì,动、名
HSK4,四级,大纲词汇,1416,拒绝,jùjué,动
HSK4,四级,大纲词汇,1417,距离,jùlí,动、名
HSK4,四级,大纲词汇,1418,剧院,jùyuàn,名
HSK4,四级,大纲词汇,1419,开玩笑,kāi wánxiào,
HSK4,四级,大纲词汇,1420,看法,kànfǎ,名
HSK4,四级,大纲词汇,1421,烤,kǎo,动
HSK4,四级,大纲词汇,1422,考虑,kǎolǜ,动
HSK4,四级,大纲词汇,1423,考生,kǎoshēng,名
HSK4,四级,大纲词汇,1424,棵,kē,量
HSK4,四级,大纲词汇,1425,科技,kējì,名
HSK4,四级,大纲词汇,1426,科学,kēxué,名、形
HSK4,四级,大纲词汇,1427,咳,ké,动
HSK4,四级,大纲词汇,1428,咳嗽,késou,动
HSK4,四级,大纲词汇,1429,可惜,kěxī,形
HSK4,四级,大纲词汇,1430,克,kè,量
HSK4,四级,大纲词汇,1431,课程,kèchéng,名
HSK4,四级,大纲词汇,1432,客气,kèqi,形、动
HSK4,四级,大纲词汇,1433,课堂,kètáng,名
HSK4,四级,大纲词汇,1434,客厅,kètīng,名
HSK4,四级,大纲词汇,1435,肯定,kěndìng,动、形、副
HSK4,四级（五级）,大纲词汇,1436,空,kōng,形、（副）
HSK4,四级,大纲词汇,1437,空气,kōngqì,名
HSK4,四级,大纲词汇,1438,恐怕,kǒngpà,动、副
HSK4,四级,大纲词汇,1439,空,kòng,动、形、名
HSK4,四级,大纲词汇,1440,口语,kǒuyǔ,名
HSK4,四级,大纲词汇,1441,苦,kǔ,形
HSK4,四级,大纲词汇,1442,快餐,kuàicān,名
HSK4,四级,大纲词汇,1443,快递,kuàidì,名
HSK4,四级,大纲词汇,1444,快速,kuàisù,形
HSK4,四级（五级）,大纲词汇,1445,困,kùn,形、（动）
