level_code,source_level_name,entry_type_name,sort_order,word,pinyin,part_of_speech
HSK6,六级,大纲词汇,3621,棒球,bàngqiú,名
HSK6,六级,大纲词汇,3622,保管,bǎoguǎn,动
HSK6,六级,大纲词汇,3623,保健,bǎojiàn,动
HSK6,六级,大纲词汇,3624,保暖,bǎonuǎn,动
HSK6,六级,大纲词汇,3625,保修,bǎoxiū,动
HSK6,六级,大纲词汇,3626,保障,bǎozhàng,动、名
HSK6,六级,大纲词汇,3627,爆,bào,动
HSK6,六级,大纲词汇,3628,爆发,bàofā,动
HSK6,六级,大纲词汇,3629,报刊,bàokān,名
HSK6,六级,大纲词汇,3630,暴力,bàolì,名
HSK6,六级,大纲词汇,3631,暴露,bàolù,动
HSK6,六级,大纲词汇,3632,报社,bàoshè,名
HSK6,六级,大纲词汇,3633,爆炸,bàozhà,动
HSK6,六级,大纲词汇,3634,悲观,bēiguān,形
HSK6,六级,大纲词汇,3635,悲剧,bēijù,名
HSK6,六级,大纲词汇,3636,悲伤,bēishāng,形
HSK6,六级,大纲词汇,3637,北极,běijí,名
HSK6,六级,大纲词汇,3638,北美洲,Běiměizhōu,名
HSK6,六级,大纲词汇,3639,被动,bèidòng,形
HSK6,六级,大纲词汇,3640,被迫,bèipò,动
HSK6,六级,大纲词汇,3641,背心,bèixīn,名
HSK6,六级,大纲词汇,3642,备用,bèiyòng,动
HSK6,六级,大纲词汇,3643,倍增,bèizēng,动
HSK6,六级,大纲词汇,3644,奔跑,bēnpǎo,动
HSK6,六级,大纲词汇,3645,本能,běnnéng,名、副
HSK6,六级,大纲词汇,3646,本身,běnshēn,代
HSK6,六级,大纲词汇,3647,本土,běntǔ,名
HSK6,六级,大纲词汇,3648,逼,bī,动
HSK6,六级,大纲词汇,3649,比方,bǐfang,动
HSK6,六级,大纲词汇,3650,比重,bǐzhòng,名
HSK6,六级,大纲词汇,3651,闭,bì,动
HSK6,六级,大纲词汇,3652,避,bì,动
HSK6,六级,大纲词汇,3653,必修,bìxiū,形
HSK6,六级,大纲词汇,3654,编,biān,动
HSK6,六级,大纲词汇,3655,编辑,biānjí,动、名
HSK6,六级,大纲词汇,3656,编写,biānxiě,动
HSK6,六级,大纲词汇,3657,遍地,biàndì,动、副
HSK6,六级,大纲词汇,3658,便捷,biànjié,形
HSK6,六级,大纲词汇,3659,变质,biànzhì,动
HSK6,六级,大纲词汇,3660,兵,bīng,名
HSK6,六级,大纲词汇,3661,病毒,bìngdú,名
HSK6,六级,大纲词汇,3662,播,bō,动
HSK6,六级,大纲词汇,3663,播种,bōzhǒng,动
HSK6,六级,大纲词汇,3664,博览会,bólǎnhuì,名
HSK6,六级,大纲词汇,3665,薄弱,bóruò,形
HSK6,六级,大纲词汇,3666,脖子,bózi,名
HSK6,六级,大纲词汇,3667,不耐烦,bú nàifán,
HSK6,六级,大纲词汇,3668,不顾,búgù,动
HSK6,六级,大纲词汇,3669,不料,búliào,连
HSK6,六级,大纲词汇,3670,不适,búshì,形
HSK6,六级,大纲词汇,3671,不至于,búzhìyú,动
HSK6,六级,大纲词汇,3672,补,bǔ,动
HSK6,六级,大纲词汇,3673,捕,bǔ,动
HSK6,六级,大纲词汇,3674,补偿,bǔcháng,动
HSK6,六级,大纲词汇,3675,补课,bǔkè,动
HSK6,六级,大纲词汇,3676,补贴,bǔtiē,动、名
HSK6,六级,大纲词汇,3677,补习,bǔxí,动
HSK6,六级,大纲词汇,3678,布,bù,名
HSK6,六级,大纲词汇,3679,不安,bù’ān,形
HSK6,六级,大纲词汇,3680,不曾,bùcéng,副
HSK6,六级,大纲词汇,3681,不成,bùchéng,动、形、助
HSK6,六级,大纲词汇,3682,不得,bùdé,动
HSK6,六级,大纲词汇,3683,部队,bùduì,名
HSK6,六级,大纲词汇,3684,不禁,bùjīn,副
HSK6,六级,大纲词汇,3685,不时,bùshí,副、名
HSK6,六级,大纲词汇,3686,部位,bùwèi,名
HSK6,六级,大纲词汇,3687,不许,bùxǔ,动
HSK6,六级,大纲词汇,3688,不宜,bùyí,动
HSK6,六级,大纲词汇,3689,不已,bùyǐ,动
HSK6,六级,大纲词汇,3690,布置,bùzhì,动
HSK6,六级,大纲词汇,3691,不止,bùzhǐ,动、副
HSK6,六级,大纲词汇,3692,步骤,bùzhòu,名
HSK6,六级,大纲词汇,3693,猜测,cāicè,动
HSK6,六级,大纲词汇,3694,财产,cáichǎn,名
HSK6,六级,大纲词汇,3695,财富,cáifù,名
HSK6,六级,大纲词汇,3696,才华,cáihuá,名
HSK6,六级,大纲词汇,3697,才能,cáinéng,名
HSK6,六级,大纲词汇,3698,财务,cáiwù,名
HSK6,六级,大纲词汇,3699,财物,cáiwù,名
HSK6,六级,大纲词汇,3700,材质,cáizhì,名
HSK6,六级,大纲词汇,3701,踩,cǎi,动
HSK6,六级,大纲词汇,3702,采购,cǎigòu,动、名
HSK6,六级,大纲词汇,3703,彩虹,cǎihóng,名
HSK6,六级,大纲词汇,3704,采集,cǎijí,动
HSK6,六级,大纲词汇,3705,采纳,cǎinà,动
HSK6,六级,大纲词汇,3706,彩票,cǎipiào,名
HSK6,六级,大纲词汇,3707,参展,cānzhǎn,动
HSK6,六级,大纲词汇,3708,残疾,cánjí,名
HSK6,六级,大纲词汇,3709,仓库,cāngkù,名
HSK6,六级,大纲词汇,3710,草原,cǎoyuán,名
HSK6,六级,大纲词汇,3711,侧,cè,名、动
HSK6,六级,大纲词汇,3712,策划,cèhuà,动
HSK6,六级,大纲词汇,3713,测量,cèliáng,动
HSK6,六级,大纲词汇,3714,策略,cèlüè,名
HSK6,六级,大纲词汇,3715,层次,céngcì,名
HSK6,六级,大纲词汇,3716,层面,céngmiàn,名
HSK6,六级,大纲词汇,3717,叉,chā,名、动
HSK6,六级,大纲词汇,3718,差异,chāyì,名
HSK6,六级,大纲词汇,3719,插座,chāzuò,名
HSK6,六级,大纲词汇,3720,查询,cháxún,动
HSK6,六级,大纲词汇,3721,拆除,chāichú,动
HSK6,六级,大纲词汇,3722,产出,chǎnchū,动
HSK6,六级,大纲词汇,3723,产地,chǎndì,名
HSK6,六级,大纲词汇,3724,肠,cháng,名
HSK6,六级,大纲词汇,3725,长短,chángduǎn,名
HSK6,六级,大纲词汇,3726,常规,chángguī,名、形
HSK6,六级,大纲词汇,3727,常年,chángnián,副、名
HSK6,六级,大纲词汇,3728,长寿,chángshòu,形
HSK6,六级,大纲词汇,3729,常温,chángwēn,名
HSK6,六级,大纲词汇,3730,场次,chǎngcì,名
HSK6,六级,大纲词汇,3731,场地,chǎngdì,名
HSK6,六级,大纲词汇,3732,场馆,chǎngguǎn,名
HSK6,六级,大纲词汇,3733,场合,chǎnghé,名
HSK6,六级,大纲词汇,3734,厂家,chǎngjiā,名
HSK6,六级,大纲词汇,3735,场景,chǎngjǐng,名
HSK6,六级,大纲词汇,3736,场面,chǎngmiàn,名
HSK6,六级,大纲词汇,3737,厂商,chǎngshāng,名
HSK6,六级,大纲词汇,3738,畅通,chàngtōng,形
HSK6,六级,大纲词汇,3739,畅销,chàngxiāo,动
HSK6,六级,大纲词汇,3740,抄,chāo,动
HSK6,六级,大纲词汇,3741,超越,chāoyuè,动
HSK6,六级,大纲词汇,3742,朝代,cháodài,名
HSK6,六级,大纲词汇,3743,潮流,cháoliú,名
HSK6,六级,大纲词汇,3744,潮湿,cháoshī,形
HSK6,六级,大纲词汇,3745,嘲笑,cháoxiào,动
HSK6,六级,大纲词汇,3746,炒股,chǎogǔ,动
HSK6,六级,大纲词汇,3747,吵架,chǎojià,动
HSK6,六级,大纲词汇,3748,撤回,chèhuí,动
HSK6,六级,大纲词汇,3749,撤销,chèxiāo,动
HSK6,六级,大纲词汇,3750,沉重,chénzhòng,形
HSK6,六级,大纲词汇,3751,趁,chèn,介
HSK6,六级,大纲词汇,3752,撑,chēng,动
HSK6,六级,大纲词汇,3753,称号,chēnghào,名
HSK6,六级,大纲词汇,3754,称呼,chēnghu,动、名
HSK6,六级,大纲词汇,3755,称作,chēngzuò,动
HSK6,六级,大纲词汇,3756,成,chéng,量
HSK6,六级,大纲词汇,3757,乘2,chéng,动
HSK6,六级,大纲词汇,3758,盛,chéng,动
HSK6,六级,大纲词汇,3759,承办,chéngbàn,动
HSK6,六级,大纲词汇,3760,惩罚,chéngfá,动
HSK6,六级,大纲词汇,3761,成交,chéngjiāo,动
HSK6,六级,大纲词汇,3762,承诺,chéngnuò,动
HSK6,六级,大纲词汇,3763,成千上万,chéngqiān-shàngwàn,
HSK6,六级,大纲词汇,3764,呈现,chéngxiàn,动
HSK6,六级,大纲词汇,3765,成效,chéngxiào,名
HSK6,六级,大纲词汇,3766,诚信,chéngxìn,形
HSK6,六级,大纲词汇,3767,成语,chéngyǔ,名
HSK6,六级,大纲词汇,3768,城镇,chéngzhèn,名
HSK6,六级,大纲词汇,3769,持久,chíjiǔ,形
HSK6,六级,大纲词汇,3770,持有,chíyǒu,动
HSK6,六级,大纲词汇,3771,尺,chǐ,量、名
HSK6,六级,大纲词汇,3772,尺寸,chǐcùn,名
HSK6,六级,大纲词汇,3773,冲动,chōngdòng,名、形
HSK6,六级,大纲词汇,3774,冲击,chōngjī,动
HSK6,六级,大纲词汇,3775,充实,chōngshí,形、动
HSK6,六级,大纲词汇,3776,冲突,chōngtū,动
HSK6,六级,大纲词汇,3777,崇拜,chóngbài,动
HSK6,六级,大纲词汇,3778,重建,chóngjiàn,动
HSK6,六级,大纲词汇,3779,冲,chòng,动、介
HSK6,六级,大纲词汇,3780,抽奖,chōujiǎng,动
HSK6,六级,大纲词汇,3781,抽象,chōuxiàng,形
HSK6,六级,大纲词汇,3782,愁,chóu,动
HSK6,六级,大纲词汇,3783,筹备,chóubèi,动
HSK6,六级,大纲词汇,3784,初步,chūbù,形
HSK6,六级,大纲词汇,3785,出场,chūchǎng,动
HSK6,六级,大纲词汇,3786,初等,chūděng,形
HSK6,六级,大纲词汇,3787,出境,chūjìng,动
HSK6,六级,大纲词汇,3788,出力,chūlì,动
HSK6,六级,大纲词汇,3789,出名,chūmíng,形
HSK6,六级,大纲词汇,3790,出入,chūrù,名
HSK6,六级,大纲词汇,3791,出示,chūshì,动
HSK6,六级,大纲词汇,3792,出游,chūyóu,动
HSK6,六级,大纲词汇,3793,出于,chūyú,动
HSK6,六级,大纲词汇,3794,除,chú,动、介
HSK6,六级,大纲词汇,3795,除非,chúfēi,连
HSK6,六级,大纲词汇,3796,储存,chǔcún,动
HSK6,六级,大纲词汇,3797,处罚,chǔfá,动
HSK6,六级,大纲词汇,3798,储蓄,chǔxù,动、名
HSK6,六级,大纲词汇,3799,处处,chùchù,副
HSK6,六级,大纲词汇,3800,穿过,chuānguò,动
HSK6,六级,大纲词汇,3801,传承,chuánchéng,动
HSK6,六级,大纲词汇,3802,传达,chuándá,动
HSK6,六级,大纲词汇,3803,传染,chuánrǎn,动
HSK6,六级,大纲词汇,3804,传染病,chuánrǎnbìng,名
HSK6,六级,大纲词汇,3805,传授,chuánshòu,动
HSK6,六级,大纲词汇,3806,传输,chuánshū,动
HSK6,六级,大纲词汇,3807,传真,chuánzhēn,名
HSK6,六级,大纲词汇,3808,船只,chuánzhī,名
HSK6,六级,大纲词汇,3809,串,chuàn,名、量
HSK6,六级,大纲词汇,3810,窗口,chuāngkǒu,名
HSK6,六级,大纲词汇,3811,闯,chuǎng,动
HSK6,六级,大纲词汇,3812,创办,chuàngbàn,动
HSK6,六级,大纲词汇,3813,创建,chuàngjiàn,动
HSK6,六级,大纲词汇,3814,创立,chuànglì,动
HSK6,六级,大纲词汇,3815,创意,chuàngyì,名、动
HSK6,六级,大纲词汇,3816,垂直,chuízhí,动
HSK6,六级,大纲词汇,3817,纯,chún,形、副
HSK6,六级,大纲词汇,3818,瓷器,cíqì,名
HSK6,六级,大纲词汇,3819,此刻,cǐkè,名
HSK6,六级,大纲词汇,3820,刺,cì,动、名
HSK6,六级,大纲词汇,3821,次数,cìshù,名
HSK6,六级,大纲词汇,3822,匆匆,cōngcōng,形
HSK6,六级,大纲词汇,3823,匆忙,cōngmáng,形
HSK6,六级,大纲词汇,3824,从未,cóngwèi,副
HSK6,六级,大纲词汇,3825,从业,cóngyè,动
HSK6,六级,大纲词汇,3826,醋,cù,名
HSK6,六级,大纲词汇,3827,脆,cuì,形
HSK6,六级,大纲词汇,3828,脆弱,cuìruò,形
HSK6,六级,大纲词汇,3829,村庄,cūnzhuāng,名
HSK6,六级,大纲词汇,3830,存储,cúnchǔ,动
HSK6,六级,大纲词汇,3831,寸,cùn,量
HSK6,六级,大纲词汇,3832,挫折,cuòzhé,动
HSK6,六级,大纲词汇,3833,搭,dā,动
HSK6,六级,大纲词汇,3834,搭配,dāpèi,动、形
HSK6,六级,大纲词汇,3835,答复,dáfù,动
HSK6,六级,大纲词汇,3836,打交道,dǎ jiāodao,
HSK6,六级,大纲词汇,3837,打动,dǎdòng,动
HSK6,六级,大纲词汇,3838,打击,dǎjī,动
HSK6,六级,大纲词汇,3839,打架,dǎjià,动
HSK6,六级,大纲词汇,3840,打卡,dǎkǎ,动
HSK6,六级,大纲词汇,3841,打雷,dǎléi,动
HSK6,六级,大纲词汇,3842,打造,dǎzào,动
HSK6,六级,大纲词汇,3843,打仗,dǎzhàng,动
HSK6,六级,大纲词汇,3844,大臣,dàchén,名
HSK6,六级,大纲词汇,3845,大吃一惊,dàchī-yìjīng,
HSK6,六级,大纲词汇,3846,大地,dàdì,名
HSK6,六级,大纲词汇,3847,大都,dàdū,副
HSK6,六级,大纲词汇,3848,大方,dàfang,形
HSK6,六级,大纲词汇,3849,大幅,dàfú,副
HSK6,六级,大纲词汇,3850,大伙儿,dàhuǒr,代
HSK6,六级,大纲词汇,3851,大使,dàshǐ,名
HSK6,六级,大纲词汇,3852,大师,dàshī,名
HSK6,六级,大纲词汇,3853,大洋洲,Dàyángzhōu,名
HSK6,六级,大纲词汇,3854,大致,dàzhì,形、副
HSK6,六级,大纲词汇,3855,呆,dāi,形
HSK6,六级,大纲词汇,3856,待,dài,动
HSK6,六级,大纲词汇,3857,代价,dàijià,名
HSK6,六级,大纲词汇,3858,贷款,dàikuǎn,动、名
HSK6,六级,大纲词汇,3859,代理,dàilǐ,动
HSK6,六级,大纲词汇,3860,带领,dàilǐng,动
HSK6,六级,大纲词汇,3861,单纯,dānchún,形
HSK6,六级,大纲词汇,3862,单调,dāndiào,形
HSK6,六级,大纲词汇,3863,耽误,dānwu,动
HSK6,六级,大纲词汇,3864,担忧,dānyōu,动
HSK6,六级,大纲词汇,3865,蛋白质,dànbáizhì,名
HSK6,六级,大纲词汇,3866,诞生,dànshēng,动
HSK6,六级,大纲词汇,3867,当场,dāngchǎng,副
HSK6,六级,大纲词汇,3868,当初,dāngchū,名
HSK6,六级,大纲词汇,3869,当代,dāngdài,名
HSK6,六级,大纲词汇,3870,当今,dāngjīn,名
HSK6,六级,大纲词汇,3871,当面,dāngmiàn,副
HSK6,六级,大纲词汇,3872,当下,dāngxià,名、副
HSK6,六级,大纲词汇,3873,当选,dāngxuǎn,动
HSK6,六级,大纲词汇,3874,档案,dàng’àn,名
HSK6,六级,大纲词汇,3875,当天,dàngtiān,名
HSK6,六级,大纲词汇,3876,岛,dǎo,名
HSK6,六级,大纲词汇,3877,倒闭,dǎobì,动
HSK6,六级,大纲词汇,3878,倒车,dǎochē,动
HSK6,六级,大纲词汇,3879,导师,dǎoshī,名
HSK6,六级,大纲词汇,3880,道德,dàodé,名、形
HSK6,六级,大纲词汇,3881,倒是,dàoshì,副
HSK6,六级,大纲词汇,3882,得了,déle,动、助
HSK6,六级,大纲词汇,3883,得以,déyǐ,动
HSK6,六级,大纲词汇,3884,得知,dézhī,动
HSK6,六级,大纲词汇,3885,灯笼,dēnglong,名
HSK6,六级,大纲词汇,3886,等级,děngjí,名
HSK6,六级,大纲词汇,3887,滴,dī,动、量
HSK6,六级,大纲词汇,3888,低碳,dītàn,形
HSK6,六级,大纲词汇,3889,抵达,dǐdá,动
HSK6,六级,大纲词汇,3890,抵抗,dǐkàng,动
HSK6,六级,大纲词汇,3891,地道,dìdao,形
HSK6,六级,大纲词汇,3892,地方,dìfāng,名
HSK6,六级,大纲词汇,3893,地形,dìxíng,名
HSK6,六级,大纲词汇,3894,地域,dìyù,名
HSK6,六级,大纲词汇,3895,地质,dìzhì,名
HSK6,六级,大纲词汇,3896,点击,diǎnjī,动
HSK6,六级,大纲词汇,3897,典礼,diǎnlǐ,名
HSK6,六级,大纲词汇,3898,点燃,diǎnrán,动
HSK6,六级,大纲词汇,3899,典型,diǎnxíng,名、形
HSK6,六级,大纲词汇,3900,电饭锅,diànfànguō,名
HSK6,六级,大纲词汇,3901,电力,diànlì,名
HSK6,六级,大纲词汇,3902,店铺,diànpù,名
HSK6,六级,大纲词汇,3903,电源,diànyuán,名
HSK6,六级,大纲词汇,3904,吊,diào,动
HSK6,六级,大纲词汇,3905,调动,diàodòng,动
HSK6,六级,大纲词汇,3906,钓鱼,diàoyú,动
HSK6,六级,大纲词汇,3907,跌,diē,动
HSK6,六级,大纲词汇,3908,顶,dǐng,名、动、量
HSK6,六级,大纲词汇,3909,订单,dìngdān,名
HSK6,六级,大纲词汇,3910,订婚,dìnghūn,动
HSK6,六级,大纲词汇,3911,定价,dìngjià,动、名
HSK6,六级,大纲词汇,3912,定时,dìngshí,动、名
HSK6,六级,大纲词汇,3913,定位,dìngwèi,动、名
HSK6,六级,大纲词汇,3914,定义,dìngyì,名、动
HSK6,六级,大纲词汇,3915,定制,dìngzhì,动
HSK6,六级,大纲词汇,3916,栋,dòng,量
HSK6,六级,大纲词汇,3917,动机,dòngjī,名
HSK6,六级,大纲词汇,3918,动力,dònglì,名
HSK6,六级,大纲词汇,3919,动漫,dòngmàn,名
HSK6,六级,大纲词汇,3920,动态,dòngtài,名、形
HSK6,六级,大纲词汇,3921,动听,dòngtīng,形
HSK6,六级,大纲词汇,3922,逗,dòu,动、形
HSK6,六级,大纲词汇,3923,斗争,dòuzhēng,动、名
HSK6,六级,大纲词汇,3924,都市,dūshì,名
HSK6,六级,大纲词汇,3925,毒,dú,名、动、形
HSK6,六级,大纲词汇,3926,渡,dù,动
HSK6,六级,大纲词汇,3927,端,duān,动
HSK6,六级,大纲词汇,3928,短缺,duǎnquē,动
HSK6,六级,大纲词汇,3929,对称,duìchèn,形
HSK6,六级,大纲词汇,3930,对接,duìjiē,动
HSK6,六级,大纲词汇,3931,对抗,duìkàng,动
HSK6,六级,大纲词汇,3932,对立,duìlì,动
HSK6,六级,大纲词汇,3933,对应,duìyìng,动、形
HSK6,六级,大纲词汇,3934,蹲,dūn,动
HSK6,六级,大纲词汇,3935,顿时,dùnshí,副
HSK6,六级,大纲词汇,3936,多才多艺,duōcái-duōyì,
HSK6,六级,大纲词汇,3937,多亏,duōkuī,动
HSK6,六级,大纲词汇,3938,多媒体,duōméitǐ,名
HSK6,六级,大纲词汇,3939,多余,duōyú,动、形
HSK6,六级,大纲词汇,3940,多元,duōyuán,形
HSK6,六级,大纲词汇,3941,夺,duó,动
HSK6,六级,大纲词汇,3942,夺取,duóqǔ,动
HSK6,六级,大纲词汇,3943,躲避,duǒbì,动
HSK6,六级,大纲词汇,3944,恶心,ěxin,形、动
HSK6,六级,大纲词汇,3945,恶劣,èliè,形
HSK6,六级,大纲词汇,3946,儿科,érkē,名
HSK6,六级,大纲词汇,3947,耳环,ěrhuán,名
HSK6,六级,大纲词汇,3948,二氧化碳,èryǎnghuàtàn,名
HSK6,六级,大纲词汇,3949,发病,fābìng,动
HSK6,六级,大纲词汇,3950,发愁,fāchóu,动
HSK6,六级,大纲词汇,3951,发电,fādiàn,动
HSK6,六级,大纲词汇,3952,发动,fādòng,动
HSK6,六级,大纲词汇,3953,发放,fāfàng,动
HSK6,六级,大纲词汇,3954,发光,fāguāng,动
HSK6,六级,大纲词汇,3955,发票,fāpiào,名
HSK6,六级,大纲词汇,3956,发行,fāxíng,动
HSK6,六级,大纲词汇,3957,发炎,fāyán,动
HSK6,六级,大纲词汇,3958,发育,fāyù,动
HSK6,六级,大纲词汇,3959,法定,fǎdìng,形
HSK6,六级,大纲词汇,3960,法官,fǎguān,名
HSK6,六级,大纲词汇,3961,法规,fǎguī,名
HSK6,六级,大纲词汇,3962,番,fān,量
HSK6,六级,大纲词汇,3963,繁忙,fánmáng,形
HSK6,六级,大纲词汇,3964,凡是,fánshì,副
HSK6,六级,大纲词汇,3965,繁殖,fánzhí,动
HSK6,六级,大纲词汇,3966,反馈,fǎnkuì,动
HSK6,六级,大纲词汇,3967,反思,fǎnsī,动
HSK6,六级,大纲词汇,3968,犯,fàn,动
HSK6,六级,大纲词汇,3969,方方面面,fāngfāngmiànmiàn,名
HSK6,六级,大纲词汇,3970,方位,fāngwèi,名
HSK6,六级,大纲词汇,3971,方言,fāngyán,名
HSK6,六级,大纲词汇,3972,妨碍,fáng’ài,动
HSK6,六级,大纲词汇,3973,房价,fángjià,名
HSK6,六级,大纲词汇,3974,防治,fángzhì,动
HSK6,六级,大纲词汇,3975,访谈,fǎngtán,动
HSK6,六级,大纲词汇,3976,放大,fàngdà,动
HSK6,六级,大纲词汇,3977,放飞,fàngfēi,动
HSK6,六级,大纲词汇,3978,飞速,fēisù,副
HSK6,六级,大纲词汇,3979,肥,féi,形、动、名
HSK6,六级,大纲词汇,3980,肥胖,féipàng,形
HSK6,六级,大纲词汇,3981,肥沃,féiwò,形
HSK6,六级,大纲词汇,3982,肺,fèi,名
HSK6,六级,大纲词汇,3983,肺炎,fèiyán,名
HSK6,六级,大纲词汇,3984,分工,fēngōng,动
HSK6,六级,大纲词汇,3985,分级,fēnjí,动
HSK6,六级,大纲词汇,3986,分期,fēnqī,动
HSK6,六级,大纲词汇,3987,分散,fēnsàn,形、动
HSK6,六级,大纲词汇,3988,氛围,fēnwéi,名
HSK6,六级,大纲词汇,3989,粉,fěn,名、形
HSK6,六级,大纲词汇,3990,愤怒,fènnù,形
HSK6,六级,大纲词汇,3991,封闭,fēngbì,动
HSK6,六级,大纲词汇,3992,风光,fēngguāng,名
HSK6,六级,大纲词汇,3993,风力,fēnglì,名
HSK6,六级,大纲词汇,3994,丰收,fēngshōu,动
HSK6,六级,大纲词汇,3995,风雨,fēngyǔ,名
HSK6,六级,大纲词汇,3996,奉献,fèngxiàn,动
HSK6,六级,大纲词汇,3997,夫人,fūrén,名
HSK6,六级,大纲词汇,3998,服,fú,动
HSK6,六级,大纲词汇,3999,浮,fú,动
HSK6,六级,大纲词汇,4000,服从,fúcóng,动
HSK6,六级,大纲词汇,4001,幅度,fúdù,名
HSK6,六级,大纲词汇,4002,符号,fúhào,名
HSK6,六级,大纲词汇,4003,福利,fúlì,名、动
HSK6,六级,大纲词汇,4004,服用,fúyòng,动
HSK6,六级,大纲词汇,4005,辅导,fǔdǎo,动
HSK6,六级,大纲词汇,4006,辅助,fǔzhù,动、形
HSK6,六级,大纲词汇,4007,副2,fù,形
HSK6,六级,大纲词汇,4008,覆盖,fùgài,动
HSK6,六级,大纲词汇,4009,附件,fùjiàn,名
HSK6,六级,大纲词汇,4010,负面,fùmiàn,形
HSK6,六级,大纲词汇,4011,富裕,fùyù,形、动
HSK6,六级,大纲词汇,4012,赋予,fùyǔ,动
HSK6,六级,大纲词汇,4013,该2,gāi,代
HSK6,六级,大纲词汇,4014,改编,gǎibiān,动
HSK6,六级,大纲词汇,4015,改造,gǎizào,动
HSK6,六级,大纲词汇,4016,概率,gàilǜ,名
HSK6,六级,大纲词汇,4017,肝,gān,名
HSK6,六级,大纲词汇,4018,干脆,gāncuì,形、副
HSK6,六级,大纲词汇,4019,尴尬,gāngà,形
HSK6,六级,大纲词汇,4020,干旱,gānhàn,形
HSK6,六级,大纲词汇,4021,干扰,gānrǎo,动
HSK6,六级,大纲词汇,4022,干燥,gānzào,形
HSK6,六级,大纲词汇,4023,感激,gǎnjī,动
HSK6,六级,大纲词汇,4024,赶忙,gǎnmáng,副
HSK6,六级,大纲词汇,4025,感染,gǎnrǎn,动
HSK6,六级,大纲词汇,4026,感想,gǎnxiǎng,名
HSK6,六级,大纲词汇,4027,钢笔,gāngbǐ,名
HSK6,六级,大纲词汇,4028,港口,gǎngkǒu,名
HSK6,六级,大纲词汇,4029,岗位,gǎngwèi,名
HSK6,六级,大纲词汇,4030,高层,gāocéng,名、形
HSK6,六级,大纲词汇,4031,高超,gāochāo,形
HSK6,六级,大纲词汇,4032,高等,gāoděng,形
HSK6,六级,大纲词汇,4033,高端,gāoduān,形、名
HSK6,六级,大纲词汇,4034,高峰,gāofēng,名
HSK6,六级,大纲词汇,4035,高尚,gāoshàng,形
HSK6,六级,大纲词汇,4036,高手,gāoshǒu,名
HSK6,六级,大纲词汇,4037,高新技术,gāoxīn-jìshù,
HSK6,六级,大纲词汇,4038,高原,gāoyuán,名
HSK6,六级,大纲词汇,4039,稿件,gǎojiàn,名
HSK6,六级,大纲词汇,4040,稿子,gǎozi,名
HSK6,六级,大纲词汇,4041,割,gē,动
HSK6,六级,大纲词汇,4042,歌唱,gēchàng,动
HSK6,六级,大纲词汇,4043,隔壁,gébì,名
HSK6,六级,大纲词汇,4044,革命,gémìng,动、形
HSK6,六级,大纲词汇,4045,个体,gètǐ,名
HSK6,六级,大纲词汇,4046,给予,jǐyǔ,动
HSK6,六级,大纲词汇,4047,跟前,gēnqián,名
HSK6,六级,大纲词汇,4048,跟随,gēnsuí,动
HSK6,六级,大纲词汇,4049,跟踪,gēnzōng,动
