level_code,hanzi_type,hanzi_type_name,character
HSK6,1,认读,棉
HSK6,1,认读,棋
HSK6,1,认读,棍
HSK6,1,认读,棕
HSK6,1,认读,椎
HSK6,1,认读,椒
HSK6,1,认读,榜
HSK6,1,认读,横
HSK6,1,认读,欲
HSK6,1,认读,欺
HSK6,1,认读,歇
HSK6,1,认读,歪
HSK6,1,认读,残
HSK6,1,认读,殖
HSK6,1,认读,毒
HSK6,1,认读,毫
HSK6,1,认读,氛
HSK6,1,认读,氧
HSK6,1,认读,汰
HSK6,1,认读,沃
HSK6,1,认读,泡
HSK6,1,认读,泥
HSK6,1,认读,洁
HSK6,1,认读,洪
HSK6,1,认读,浮
HSK6,1,认读,浴
HSK6,1,认读,涉
HSK6,1,认读,涌
HSK6,1,认读,液
HSK6,1,认读,涵
HSK6,1,认读,淋
HSK6,1,认读,淘
HSK6,1,认读,混
HSK6,1,认读,淹
HSK6,1,认读,添
HSK6,1,认读,渠
HSK6,1,认读,渡
HSK6,1,认读,港
HSK6,1,认读,滴
HSK6,1,认读,漱
HSK6,1,认读,潜
HSK6,1,认读,潮
HSK6,1,认读,灭
HSK6,1,认读,灾
HSK6,1,认读,炎
HSK6,1,认读,烂
HSK6,1,认读,烫
HSK6,1,认读,焦
HSK6,1,认读,煤
HSK6,1,认读,燥
HSK6,1,认读,爆
HSK6,1,认读,牢
HSK6,1,认读,牵
HSK6,1,认读,犯
HSK6,1,认读,狠
HSK6,1,认读,狮
HSK6,1,认读,狼
HSK6,1,认读,王
HSK6,1,认读,珠
HSK6,1,认读,瓷
HSK6,1,认读,甥
HSK6,1,认读,田
HSK6,1,认读,畅
HSK6,1,认读,略
HSK6,1,认读,疫
HSK6,1,认读,疲
HSK6,1,认读,症
HSK6,1,认读,痒
HSK6,1,认读,痕
HSK6,1,认读,皇
HSK6,1,认读,监
HSK6,1,认读,盛
HSK6,1,认读,盲
HSK6,1,认读,盼
HSK6,1,认读,眉
HSK6,1,认读,睁
HSK6,1,认读,督
HSK6,1,认读,瞧
HSK6,1,认读,瞬
HSK6,1,认读,矩
HSK6,1,认读,砍
HSK6,1,认读,砖
HSK6,1,认读,碍
HSK6,1,认读,碳
HSK6,1,认读,祖
HSK6,1,认读,祥
HSK6,1,认读,秩
HSK6,1,认读,稻
HSK6,1,认读,稼
HSK6,1,认读,稿
HSK6,1,认读,竖
HSK6,1,认读,端
HSK6,1,认读,笼
HSK6,1,认读,筒
HSK6,1,认读,策
HSK6,1,认读,筛
HSK6,1,认读,筹
HSK6,1,认读,箭
HSK6,1,认读,粉
HSK6,1,认读,粒
HSK6,1,认读,粘
HSK6,1,认读,粥
HSK6,1,认读,粽
HSK6,1,认读,纠
HSK6,1,认读,纯
HSK6,1,认读,纳
HSK6,1,认读,绒
HSK6,1,认读,绘
HSK6,1,认读,编
HSK6,1,认读,罐
HSK6,1,认读,罕
HSK6,1,认读,罪
HSK6,1,认读,耗
HSK6,1,认读,耽
HSK6,1,认读,肝
HSK6,1,认读,肠
HSK6,1,认读,股
HSK6,1,认读,肩
HSK6,1,认读,肪
HSK6,1,认读,肺
HSK6,1,认读,肿
HSK6,1,认读,胞
HSK6,1,认读,胶
HSK6,1,认读,胸
HSK6,1,认读,脂
HSK6,1,认读,脆
HSK6,1,认读,脖
HSK6,1,认读,腔
HSK6,1,认读,臂
HSK6,1,认读,臣
HSK6,1,认读,舅
HSK6,1,认读,舌
HSK6,1,认读,艘
HSK6,1,认读,艳
HSK6,1,认读,英
HSK6,1,认读,菊
HSK6,1,认读,菌
HSK6,1,认读,蓄
HSK6,1,认读,薪
HSK6,1,认读,薯
HSK6,1,认读,虹
HSK6,1,认读,蚁
HSK6,1,认读,蚂
HSK6,1,认读,蜂
HSK6,1,认读,蜜
HSK6,1,认读,融
HSK6,1,认读,衰
HSK6,1,认读,袖
HSK6,1,认读,裕
HSK6,1,认读,覆
HSK6,1,认读,誉
HSK6,1,认读,讯
HSK6,1,认读,讶
HSK6,1,认读,诞
HSK6,1,认读,诸
HSK6,1,认读,诺
HSK6,1,认读,谐
HSK6,1,认读,谓
HSK6,1,认读,谦
HSK6,1,认读,豪
HSK6,1,认读,财
HSK6,1,认读,贫
HSK6,1,认读,贯
HSK6,1,认读,贷
HSK6,1,认读,贸
HSK6,1,认读,赋
HSK6,1,认读,赖
HSK6,1,认读,趁
HSK6,1,认读,跃
HSK6,1,认读,跌
HSK6,1,认读,跪
HSK6,1,认读,踏
HSK6,1,认读,踩
HSK6,1,认读,踪
HSK6,1,认读,蹲
HSK6,1,认读,轨
HSK6,1,认读,轮
HSK6,1,认读,辅
HSK6,1,认读,辈
HSK6,1,认读,迈
HSK6,1,认读,迫
HSK6,1,认读,逃
HSK6,1,认读,透
HSK6,1,认读,逗
HSK6,1,认读,逼
HSK6,1,认读,遥
HSK6,1,认读,遭
HSK6,1,认读,酱
HSK6,1,认读,酷
HSK6,1,认读,醋
HSK6,1,认读,野
HSK6,1,认读,鉴
HSK6,1,认读,钓
HSK6,1,认读,钻
HSK6,1,认读,铜
HSK6,1,认读,铺
HSK6,1,认读,链
HSK6,1,认读,镇
HSK6,1,认读,闪
HSK6,1,认读,闯
HSK6,1,认读,阔
HSK6,1,认读,陷
HSK6,1,认读,隐
HSK6,1,认读,障
HSK6,1,认读,雄
HSK6,1,认读,雷
HSK6,1,认读,露
HSK6,1,认读,顶
HSK6,1,认读,顽
HSK6,1,认读,颈
HSK6,1,认读,颖
HSK6,1,认读,额
HSK6,1,认读,飘
HSK6,1,认读,饥
HSK6,1,认读,馈
HSK6,1,认读,骤
HSK6,1,认读,骨
HSK6,1,认读,鲨
HSK6,1,认读,麦
HSK6,1,认读,龟
HSK6,2,书写,丧
HSK6,2,书写,串
HSK6,2,书写,乌
HSK6,2,书写,予
HSK6,2,书写,井
HSK6,2,书写,亡
HSK6,2,书写,仓
HSK6,2,书写,仗
HSK6,2,书写,仪
HSK6,2,书写,仰
HSK6,2,书写,佩
HSK6,2,书写,侧
HSK6,2,书写,兰
HSK6,2,书写,兵
HSK6,2,书写,凡
HSK6,2,书写,击
HSK6,2,书写,刊
HSK6,2,书写,券
HSK6,2,书写,劣
HSK6,2,书写,劲
HSK6,2,书写,匀
HSK6,2,书写,匆
HSK6,2,书写,吉
HSK6,2,书写,吊
HSK6,2,书写,吐
HSK6,2,书写,吓
HSK6,2,书写,吞
HSK6,2,书写,启
HSK6,2,书写,呆
HSK6,2,书写,呈
HSK6,2,书写,圈
HSK6,2,书写,坛
HSK6,2,书写,坡
HSK6,2,书写,壮
HSK6,2,书写,央
HSK6,2,书写,夸
HSK6,2,书写,夹
HSK6,2,书写,夺
HSK6,2,书写,奉
HSK6,2,书写,奔
HSK6,2,书写,妆
HSK6,2,书写,妙
HSK6,2,书写,妨
HSK6,2,书写,委
HSK6,2,书写,孕
HSK6,2,书写,孤
HSK6,2,书写,宅
HSK6,2,书写,宏
HSK6,2,书写,官
HSK6,2,书写,审
HSK6,2,书写,寸
HSK6,2,书写,寿
HSK6,2,书写,尖
HSK6,2,书写,尘
HSK6,2,书写,尚
HSK6,2,书写,岗
HSK6,2,书写,岛
HSK6,2,书写,岸
HSK6,2,书写,州
HSK6,2,书写,巩
HSK6,2,书写,帆
HSK6,2,书写,幻
HSK6,2,书写,庄
HSK6,2,书写,异
HSK6,2,书写,归
HSK6,2,书写,径
HSK6,2,书写,德
HSK6,2,书写,忧
HSK6,2,书写,恨
HSK6,2,书写,恶
HSK6,2,书写,悲
HSK6,2,书写,愁
HSK6,2,书写,戒
HSK6,2,书写,扎
HSK6,2,书写,扑
HSK6,2,书写,托
HSK6,2,书写,扭
HSK6,2,书写,抄
HSK6,2,书写,抑
HSK6,2,书写,抗
HSK6,2,书写,抛
HSK6,2,书写,披
HSK6,2,书写,抵
HSK6,2,书写,拐
HSK6,2,书写,拔
HSK6,2,书写,拟
HSK6,2,书写,拦
HSK6,2,书写,摆
HSK6,2,书写,攻
HSK6,2,书写,旬
HSK6,2,书写,旱
HSK6,2,书写,昂
HSK6,2,书写,晕
HSK6,2,书写,朴
HSK6,2,书写,杀
HSK6,2,书写,杰
HSK6,2,书写,枝
HSK6,2,书写,枪
HSK6,2,书写,氛
HSK6,2,书写,汰
HSK6,2,书写,沃
HSK6,2,书写,泡
HSK6,2,书写,泥
HSK6,2,书写,灭
HSK6,2,书写,灾
HSK6,2,书写,炎
HSK6,2,书写,牢
HSK6,2,书写,犯
HSK6,2,书写,畅
HSK6,2,书写,皇
HSK6,2,书写,盲
HSK6,2,书写,盼
HSK6,2,书写,瞧
HSK6,2,书写,策
HSK6,2,书写,纠
HSK6,2,书写,纯
HSK6,2,书写,纳
HSK6,2,书写,编
HSK6,2,书写,罕
HSK6,2,书写,肝
HSK6,2,书写,肠
HSK6,2,书写,股
HSK6,2,书写,肩
HSK6,2,书写,肺
HSK6,2,书写,肿
HSK6,2,书写,臣
HSK6,2,书写,舌
HSK6,2,书写,英
HSK6,2,书写,讯
HSK6,2,书写,讶
HSK6,2,书写,诞
HSK6,2,书写,谓
HSK6,2,书写,财
HSK6,2,书写,贫
HSK6,2,书写,贯
HSK6,2,书写,贸
HSK6,2,书写,轨
HSK6,2,书写,轮
HSK6,2,书写,辅
HSK6,2,书写,迈
HSK6,2,书写,迫
HSK6,2,书写,闪
HSK6,2,书写,闯
HSK6,2,书写,雄
HSK6,2,书写,雷
HSK6,2,书写,顶
HSK6,2,书写,饥
HSK6,2,书写,骨
HSK6,2,书写,麦
HSK6,2,书写,龟
