level_code,source_level_name,entry_type_name,sort_order,word,pinyin,part_of_speech
HSK1,一级,大纲词汇,88,见,jiàn,动
HSK1,一级,大纲词汇,89,件,jiàn,量
HSK1,一级,大纲词汇,90,饺子,jiǎozi,名
HSK1,一级（四级）,大纲词汇,91,叫,jiào,动、（介）
HSK1,一级,大纲词汇,92,姐姐,jiějie,名
HSK1,一级,大纲词汇,93,今年,jīnnián,名
HSK1,一级,大纲词汇,94,今天,jīntiān,名
HSK1,一级,大纲词汇,95,九,jiǔ,数
HSK1,一级,大纲词汇,96,觉得,juéde,动
HSK1,一级,大纲词汇,97,开,kāi,动
HSK1,一级,大纲词汇,98,开车,kāichē,动
HSK1,一级,大纲词汇,99,看,kàn,动
HSK1,一级,大纲词汇,100,看病,kànbìng,动
HSK1,一级,大纲词汇,101,看见,kànjiàn,动
HSK1,一级,大纲词汇,102,可以,kěyǐ,动、形
HSK1,一级,大纲词汇,103,课,kè,名
HSK1,一级,大纲词汇,104,口,kǒu,名、量
HSK1,一级,大纲词汇,105,块,kuài,量
HSK1,一级,大纲词汇,106,来,lái,动
HSK1,一级,大纲词汇,107,老师,lǎoshī,名
HSK1,一级,大纲词汇,108,了,le,助
HSK1,一级,大纲词汇,109,冷,lěng,形
HSK1,一级,大纲词汇,110,里,lǐ,名
HSK1,一级,大纲词汇,111,两1,liǎng,数
HSK1,一级,大纲词汇,112,零,líng,数
HSK1,一级,大纲词汇,113,六,liù,数
HSK1,一级,大纲词汇,114,妈妈,māma,名
HSK1,一级,大纲词汇,115,吗,ma,助
HSK1,一级,大纲词汇,116,买,mǎi,动
HSK1,一级,大纲词汇,117,卖,mài,动
HSK1,一级,大纲词汇,118,忙,máng,形、动
HSK1,一级,大纲词汇,119,猫,māo,名
HSK1,一级,大纲词汇,120,没关系,méi guānxi,
HSK1,一级,大纲词汇,121,没事,méishì,动
HSK1,一级,大纲词汇,122,没有,méiyǒu,动、副
HSK1,一级,大纲词汇,123,妹妹,mèimei,名
HSK1,一级,大纲词汇,124,们,men,后缀
HSK1,一级,大纲词汇,125,米饭,mǐfàn,名
HSK1,一级,大纲词汇,126,面包,miànbāo,名
HSK1,一级,大纲词汇,127,面条儿,miàntiáor,名
HSK1,一级,大纲词汇,128,明年,míngnián,名
HSK1,一级,大纲词汇,129,明天,míngtiān,名
HSK1,一级,大纲词汇,130,名字,míngzi,名
HSK1,一级,大纲词汇,131,哪,nǎ,代
HSK1,一级,大纲词汇,132,哪个,nǎge,代
HSK1,一级,大纲词汇,133,哪里,nǎlǐ,代
HSK1,一级,大纲词汇,134,哪儿,nǎr,代
HSK1,一级,大纲词汇,135,哪些,nǎxiē,代
HSK1,一级（二级）,大纲词汇,136,那,nà,代、（连）
HSK1,一级,大纲词汇,137,那边,nàbiān,代
HSK1,一级,大纲词汇,138,那个,nàge,代
HSK1,一级,大纲词汇,139,那里,nàlǐ,代
HSK1,一级,大纲词汇,140,那儿,nàr,代
HSK1,一级,大纲词汇,141,那些,nàxiē,代
HSK1,一级,大纲词汇,142,男,nán,形
HSK1,一级,大纲词汇,143,男朋友,nánpéngyou,名
HSK1,一级,大纲词汇,144,呢,ne,助
HSK1,一级,大纲词汇,145,能,néng,动
HSK1,一级,大纲词汇,146,你,nǐ,代
HSK1,一级,大纲词汇,147,你好,nǐ hǎo,
HSK1,一级,大纲词汇,148,你们,nǐmen,代
HSK1,一级,大纲词汇,149,年,nián,名、量
HSK1,一级,大纲词汇,150,您,nín,代
HSK1,一级,大纲词汇,151,牛奶,niúnǎi,名
HSK1,一级,大纲词汇,152,女,nǚ,形
HSK1,一级,大纲词汇,153,女儿,nǚ’ér,名
HSK1,一级,大纲词汇,154,女朋友,nǚpéngyou,名
HSK1,一级,大纲词汇,155,女士,nǚshì,名
HSK1,一级,大纲词汇,156,朋友,péngyou,名
HSK1,一级,大纲词汇,157,便宜,piányi,形
HSK1,一级,大纲词汇,158,漂亮,piàoliang,形
HSK1,一级,大纲词汇,159,苹果,píngguǒ,名
HSK1,一级,大纲词汇,160,七,qī,数
HSK1,一级,大纲词汇,161,起床,qǐchuáng,动
HSK1,一级,大纲词汇,162,千,qiān,数
HSK1,一级,大纲词汇,163,前,qián,名
HSK1,一级,大纲词汇,164,钱,qián,名
HSK1,一级,大纲词汇,165,请,qǐng,动
HSK1,一级,大纲词汇,166,请问,qǐngwèn,动
HSK1,一级,大纲词汇,167,去,qù,动
HSK1,一级,大纲词汇,168,去年,qùnián,名
HSK1,一级,大纲词汇,169,热,rè,形
HSK1,一级,大纲词汇,170,人,rén,名
HSK1,一级,大纲词汇,171,认识,rènshi,动
HSK1,一级（四级）,大纲词汇,172,日,rì,量、（名）
HSK1,一级,大纲词汇,173,三,sān,数
HSK1,一级,大纲词汇,174,商店,shāngdiàn,名
HSK1,一级,大纲词汇,175,上,shàng,名、动
HSK1,一级,大纲词汇,176,上班,shàngbān,动
HSK1,一级,大纲词汇,177,上课,shàngkè,动
HSK1,一级,大纲词汇,178,上午,shàngwǔ,名
HSK1,一级,大纲词汇,179,上学,shàngxué,动
HSK1,一级,大纲词汇,180,少,shǎo,形、动
HSK1,一级,大纲词汇,181,谁,shéi/shuí,代
HSK1,一级,大纲词汇,182,什么,shénme,代
HSK1,一级,大纲词汇,183,生病,shēngbìng,动
HSK1,一级,大纲词汇,184,十,shí,数
HSK1,一级,大纲词汇,185,时候,shíhou,名
HSK1,一级,大纲词汇,186,时间,shíjiān,名
HSK1,一级,大纲词汇,187,事,shì,名
HSK1,一级,大纲词汇,188,是,shì,动
HSK1,一级,大纲词汇,189,手机,shǒujī,名
HSK1,一级,大纲词汇,190,书,shū,名
HSK1,一级,大纲词汇,191,书店,shūdiàn,名
HSK1,一级,大纲词汇,192,水,shuǐ,名
HSK1,一级,大纲词汇,193,水果,shuǐguǒ,名
HSK1,一级,大纲词汇,194,睡,shuì,动
HSK1,一级,大纲词汇,195,睡觉,shuìjiào,动
HSK1,一级,大纲词汇,196,说,shuō,动
HSK1,一级,大纲词汇,197,说话,shuōhuà,动
HSK1,一级,大纲词汇,198,四,sì,数
HSK1,一级,大纲词汇,199,岁,suì,量
HSK1,一级,大纲词汇,200,他,tā,代
HSK1,一级,大纲词汇,201,它,tā,代
HSK1,一级,大纲词汇,202,她,tā,代
HSK1,一级,大纲词汇,203,他们,tāmen,代
HSK1,一级,大纲词汇,204,它们,tāmen,代
HSK1,一级,大纲词汇,205,她们,tāmen,代
HSK1,一级,大纲词汇,206,太,tài,副
HSK1,一级,大纲词汇,207,天,tiān,名、量
HSK1,一级,大纲词汇,208,天气,tiānqì,名
HSK1,一级,大纲词汇,209,听,tīng,动
HSK1,一级,大纲词汇,210,听见,tīngjiàn,动
HSK1,一级,大纲词汇,211,同学,tóngxué,名
HSK1,一级,大纲词汇,212,外,wài,名
HSK1,一级,大纲词汇,213,外边,wàibian,名
HSK1,一级,大纲词汇,214,玩,wán,动
HSK1,一级,大纲词汇,215,晚,wǎn,形
HSK1,一级,大纲词汇,216,晚饭,wǎnfàn,名
HSK1,一级,大纲词汇,217,晚上,wǎnshang,名
HSK1,一级,大纲词汇,218,喂1,wèi,叹
HSK1,一级,大纲词汇,219,问,wèn,动
HSK1,一级,大纲词汇,220,问题,wèntí,名
HSK1,一级,大纲词汇,221,我,wǒ,代
HSK1,一级,大纲词汇,222,我们,wǒmen,代
HSK1,一级,大纲词汇,223,五,wǔ,数
HSK1,一级,大纲词汇,224,午饭,wǔfàn,名
HSK1,一级,大纲词汇,225,喜欢,xǐhuan,动
HSK1,一级,大纲词汇,226,下,xià,名、动、量
HSK1,一级,大纲词汇,227,下雨,xià yǔ,
HSK1,一级,大纲词汇,228,下班,xiàbān,动
HSK1,一级,大纲词汇,229,下课,xiàkè,动
HSK1,一级,大纲词汇,230,下午,xiàwǔ,名
HSK1,一级,大纲词汇,231,先生,xiānsheng,名
HSK1,一级,大纲词汇,232,现在,xiànzài,名
HSK1,一级,大纲词汇,233,想,xiǎng,动
HSK1,一级,大纲词汇,234,小,xiǎo,形、前缀
HSK1,一级,大纲词汇,235,小朋友,xiǎopéngyǒu,名
HSK1,一级,大纲词汇,236,小时,xiǎoshí,名
HSK1,一级,大纲词汇,237,小学,xiǎoxué,名
HSK1,一级,大纲词汇,238,小学生,xiǎoxuéshēng,名
HSK1,一级,大纲词汇,239,些,xiē,量
HSK1,一级,大纲词汇,240,写,xiě,动
HSK1,一级,大纲词汇,241,谢谢,xièxie,动
HSK1,一级,大纲词汇,242,新,xīn,形
HSK1,一级,大纲词汇,243,星期,xīngqī,名
HSK1,一级,大纲词汇,244,星期日,xīngqīrì,名
HSK1,一级,大纲词汇,245,星期天,xīngqītiān,名
HSK1,一级,大纲词汇,246,休息,xiūxi,动
HSK1,一级,大纲词汇,247,学,xué,动
HSK1,一级,大纲词汇,248,学生,xuéshēng,名
HSK1,一级,大纲词汇,249,学习,xuéxí,动
HSK1,一级,大纲词汇,250,学校,xuéxiào,名
HSK1,一级,大纲词汇,251,雪,xuě,名
HSK1,一级,大纲词汇,252,要,yào,动
HSK1,一级,大纲词汇,253,也,yě,副
HSK1,一级,大纲词汇,254,一,yī,数
HSK1,一级,大纲词汇,255,衣服,yīfu,名
HSK1,一级,大纲词汇,256,医生,yīshēng,名
HSK1,一级,大纲词汇,257,医院,yīyuàn,名
HSK1,一级,大纲词汇,258,一半,yíbàn,数
HSK1,一级（四级）,大纲词汇,259,一下,yíxià,数量、（副）
HSK1,一级,大纲词汇,260,椅子,yǐzi,名
HSK1,一级,大纲词汇,261,一点儿,yìdiǎnr,数量
HSK1,一级,大纲词汇,262,一些,yìxiē,数量
HSK1,一级,大纲词汇,263,有,yǒu,动
HSK1,一级,大纲词汇,264,有的,yǒude,代
HSK1,一级,大纲词汇,265,有点儿,yǒudiǎnr,副
HSK1,一级（三级）,大纲词汇,266,有些,yǒuxiē,代、（副）
HSK1,一级,大纲词汇,267,雨,yǔ,名
HSK1,一级,大纲词汇,268,元,yuán,量
HSK1,一级,大纲词汇,269,月,yuè,名
HSK1,一级,大纲词汇,270,再,zài,副
HSK1,一级,大纲词汇,271,在,zài,动、介、副
HSK1,一级,大纲词汇,272,再见,zàijiàn,动
HSK1,一级,大纲词汇,273,早,zǎo,形
HSK1,一级,大纲词汇,274,早饭,zǎofàn,名
HSK1,一级,大纲词汇,275,早上,zǎoshang,名
HSK1,一级,大纲词汇,276,怎么,zěnme,代
HSK1,一级,大纲词汇,277,怎么样,zěnmeyàng,代
HSK1,一级,大纲词汇,278,找,zhǎo,动
HSK1,一级,大纲词汇,279,这,zhè,代
HSK1,一级,大纲词汇,280,这边,zhèbiān,代
HSK1,一级,大纲词汇,281,这个,zhège,代
HSK1,一级,大纲词汇,282,这里,zhèlǐ,代
HSK1,一级,大纲词汇,283,这儿,zhèr,代
HSK1,一级,大纲词汇,284,这些,zhèxiē,代
HSK1,一级（四级）,大纲词汇,285,真,zhēn,副、（形）
HSK1,一级,大纲词汇,286,正在,zhèngzài,副
HSK1,一级,大纲词汇,287,只,zhī,量
HSK1,一级,大纲词汇,288,知道,zhīdào,动
HSK1,一级,大纲词汇,289,中国,Zhōngguó,名
HSK1,一级,大纲词汇,290,中文,Zhōngwén,名
HSK1,一级,大纲词汇,291,中午,zhōngwǔ,名
HSK1,一级,大纲词汇,292,中学,zhōngxué,名
HSK1,一级,大纲词汇,293,中学生,zhōngxuéshēng,名
HSK1,一级,大纲词汇,294,住,zhù,动
HSK1,一级,大纲词汇,295,桌子,zhuōzi,名
HSK1,一级,大纲词汇,296,字,zì,名
HSK1,一级,大纲词汇,297,昨天,zuótiān,名
HSK1,一级,大纲词汇,298,坐,zuò,动
HSK1,一级,大纲词汇,299,做,zuò,动
HSK1,一级,大纲词汇,300,做饭,zuò fàn,
