level_code,hanzi_type,hanzi_type_name,character
HSK1,1,认读,妈
HSK1,1,认读,妹
HSK1,1,认读,姐
HSK1,1,认读,子
HSK1,1,认读,字
HSK1,1,认读,学
HSK1,1,认读,孩
HSK1,1,认读,它
HSK1,1,认读,宜
HSK1,1,认读,客
HSK1,1,认读,家
HSK1,1,认读,对
HSK1,1,认读,小
HSK1,1,认读,少
HSK1,1,认读,岁
HSK1,1,认读,工
HSK1,1,认读,市
HSK1,1,认读,师
HSK1,1,认读,常
HSK1,1,认读,年
HSK1,1,认读,床
HSK1,1,认读,开
HSK1,1,认读,弟
HSK1,1,认读,影
HSK1,1,认读,很
HSK1,1,认读,得
HSK1,1,认读,忙
HSK1,1,认读,怎
HSK1,1,认读,息
HSK1,1,认读,您
HSK1,1,认读,想
HSK1,1,认读,我
HSK1,1,认读,房
HSK1,1,认读,手
HSK1,1,认读,打
HSK1,1,认读,找
HSK1,1,认读,文
HSK1,1,认读,新
HSK1,1,认读,日
HSK1,1,认读,早
HSK1,1,认读,时
HSK1,1,认读,明
HSK1,1,认读,星
HSK1,1,认读,昨
HSK1,1,认读,是
HSK1,1,认读,晚
HSK1,1,认读,月
HSK1,1,认读,有
HSK1,1,认读,朋
HSK1,1,认读,服
HSK1,1,认读,期
HSK1,1,认读,本
HSK1,1,认读,机
HSK1,1,认读,条
HSK1,1,认读,来
HSK1,1,认读,杯
HSK1,1,认读,果
HSK1,1,认读,校
HSK1,1,认读,样
HSK1,1,认读,桌
HSK1,1,认读,椅
HSK1,1,认读,欢
HSK1,1,认读,歌
HSK1,1,认读,正
HSK1,1,认读,气
HSK1,1,认读,水
HSK1,1,认读,汉
HSK1,1,认读,没
HSK1,1,认读,漂
HSK1,1,认读,火
HSK1,1,认读,点
HSK1,1,认读,热
HSK1,1,认读,爱
HSK1,1,认读,爸
HSK1,1,认读,牛
HSK1,1,认读,狗
HSK1,1,认读,猫
HSK1,1,认读,玩
HSK1,1,认读,现
HSK1,1,认读,班
HSK1,1,认读,生
HSK1,1,认读,电
HSK1,1,认读,男
HSK1,1,认读,病
HSK1,1,认读,白
HSK1,1,认读,百
HSK1,1,认读,的
HSK1,1,认读,看
HSK1,1,认读,真
HSK1,1,认读,睡
HSK1,1,认读,知
HSK1,1,认读,租
HSK1,1,认读,穿
HSK1,1,认读,第
HSK1,1,认读,米
HSK1,1,认读,系
HSK1,1,认读,给
HSK1,1,认读,老
HSK1,1,认读,能
HSK1,1,认读,脑
HSK1,1,认读,苹
HSK1,1,认读,茶
HSK1,1,认读,菜
HSK1,1,认读,蛋
HSK1,1,认读,衣
HSK1,1,认读,西
HSK1,1,认读,要
HSK1,1,认读,见
HSK1,1,认读,视
HSK1,1,认读,觉
HSK1,1,认读,认
HSK1,1,认读,识
HSK1,1,认读,话
HSK1,1,认读,语
HSK1,1,认读,说
HSK1,1,认读,请
HSK1,1,认读,读
HSK1,1,认读,课
HSK1,1,认读,谁
HSK1,1,认读,谢
HSK1,1,认读,贵
HSK1,1,认读,起
HSK1,1,认读,超
HSK1,1,认读,车
HSK1,1,认读,边
HSK1,1,认读,还
HSK1,1,认读,这
HSK1,1,认读,道
HSK1,1,认读,那
HSK1,1,认读,都
HSK1,1,认读,里
HSK1,1,认读,钟
HSK1,1,认读,钱
HSK1,1,认读,问
HSK1,1,认读,间
HSK1,1,认读,院
HSK1,1,认读,雨
HSK1,1,认读,雪
HSK1,1,认读,零
HSK1,1,认读,非
HSK1,1,认读,面
HSK1,1,认读,题
HSK1,1,认读,飞
HSK1,1,认读,饭
HSK1,1,认读,高
HSK1,1,认读,鸡
